t,ams_voltage_max_8,ams_voltage_max_7,ams_voltage_max_6,ams_voltage_max_5,ams_voltage_max_4,ams_voltage_max_3,ams_voltage_max_2,ams_voltage_max_1
1751195576.563700,3.830000,3.830000,3.850000,3.840000,3.840000,3.840000,3.840000,3.840000
1751195576.575000,3.830000,3.830000,3.850000,3.840000,3.840000,3.840000,3.840000,3.840000
1751195576.593650,3.820000,3.830000,3.840000,3.840000,3.840000,3.840000,3.840000,3.840000
1751195576.604900,3.820000,3.830000,3.840000,3.830000,3.840000,3.840000,3.830000,3.830000
1751195576.616200,3.820000,3.820000,3.830000,3.830000,3.830000,3.830000,3.830000,3.830000
1751195576.635050,3.820000,3.820000,3.830000,3.830000,3.830000,3.830000,3.830000,3.820000
1751195576.646350,3.810000,3.820000,3.830000,3.830000,3.830000,3.830000,3.830000,3.820000
1751195576.657650,3.810000,3.820000,3.830000,3.830000,3.830000,3.830000,3.830000,3.820000
1751195576.668950,3.810000,3.820000,3.830000,3.820000,3.830000,3.830000,3.820000,3.820000
1751195576.687800,3.810000,3.820000,3.830000,3.830000,3.830000,3.830000,3.830000,3.820000
1751195576.699150,3.820000,3.820000,3.830000,3.830000,3.830000,3.830000,3.830000,3.830000
1751195576.710400,3.820000,3.830000,3.840000,3.830000,3.830000,3.840000,3.830000,3.830000
1751195576.721700,3.820000,3.830000,3.840000,3.830000,3.840000,3.840000,3.830000,3.830000
1751195576.740550,3.820000,3.830000,3.840000,3.830000,3.840000,3.840000,3.830000,3.830000
1751195576.751850,3.820000,3.820000,3.840000,3.830000,3.830000,3.840000,3.830000,3.830000
1751195576.763200,3.810000,3.820000,3.830000,3.830000,3.830000,3.830000,3.830000,3.830000
1751195576.774500,3.810000,3.820000,3.830000,3.830000,3.830000,3.830000,3.820000,3.820000
1751195576.793400,3.820000,3.830000,3.840000,3.830000,3.840000,3.840000,3.830000,3.830000
1751195576.804700,3.830000,3.840000,3.850000,3.840000,3.850000,3.850000,3.840000,3.840000
1751195576.816000,3.840000,3.840000,3.850000,3.850000,3.850000,3.860000,3.850000,3.850000
1751195576.834650,3.830000,3.840000,3.850000,3.850000,3.850000,3.850000,3.850000,3.840000
1751195576.845950,3.840000,3.840000,3.850000,3.850000,3.850000,3.850000,3.850000,3.850000
1751195576.857200,3.830000,3.840000,3.860000,3.850000,3.850000,3.850000,3.850000,3.850000
1751195576.868500,3.840000,3.840000,3.850000,3.850000,3.850000,3.850000,3.850000,3.850000
1751195576.887200,3.830000,3.840000,3.850000,3.840000,3.850000,3.850000,3.850000,3.840000
1751195576.898450,3.820000,3.830000,3.840000,3.840000,3.840000,3.840000,3.840000,3.840000
1751195576.909800,3.820000,3.820000,3.830000,3.830000,3.830000,3.830000,3.830000,3.830000
1751195576.921100,3.820000,3.820000,3.840000,3.830000,3.830000,3.830000,3.830000,3.830000
1751195576.939900,3.820000,3.830000,3.840000,3.840000,3.840000,3.840000,3.840000,3.830000
1751195576.951050,3.830000,3.840000,3.850000,3.840000,3.850000,3.850000,3.840000,3.840000
1751195576.962350,3.830000,3.840000,3.850000,3.850000,3.850000,3.850000,3.850000,3.850000
1751195576.973600,3.830000,3.840000,3.850000,3.840000,3.850000,3.850000,3.850000,3.840000
1751195576.992300,3.840000,3.840000,3.850000,3.850000,3.850000,3.860000,3.850000,3.850000
1751195577.003550,3.840000,3.840000,3.850000,3.850000,3.850000,3.860000,3.850000,3.850000
1751195577.014850,3.830000,3.840000,3.850000,3.850000,3.850000,3.850000,3.850000,3.850000
1751195577.033500,3.830000,3.840000,3.850000,3.840000,3.850000,3.850000,3.840000,3.840000
1751195577.044800,3.830000,3.840000,3.850000,3.850000,3.850000,3.850000,3.850000,3.840000
1751195577.056050,3.830000,3.840000,3.850000,3.850000,3.850000,3.850000,3.850000,3.850000
1751195577.067350,3.820000,3.830000,3.840000,3.830000,3.840000,3.840000,3.840000,3.830000
1751195577.086100,3.820000,3.820000,3.830000,3.830000,3.830000,3.830000,3.830000,3.820000
1751195577.097400,3.820000,3.830000,3.840000,3.830000,3.830000,3.840000,3.830000,3.830000
1751195577.108700,3.830000,3.830000,3.850000,3.840000,3.840000,3.840000,3.840000,3.840000
1751195577.119900,3.830000,3.840000,3.850000,3.840000,3.850000,3.850000,3.840000,3.840000
1751195577.138650,3.840000,3.840000,3.860000,3.850000,3.850000,3.860000,3.850000,3.850000
1751195577.149850,3.840000,3.840000,3.850000,3.850000,3.850000,3.850000,3.850000,3.850000
1751195577.161000,3.830000,3.840000,3.850000,3.850000,3.850000,3.850000,3.850000,3.850000
1751195577.172300,3.840000,3.840000,3.850000,3.850000,3.850000,3.850000,3.850000,3.850000
1751195577.191050,3.840000,3.840000,3.860000,3.850000,3.850000,3.860000,3.850000,3.850000
1751195577.202350,3.830000,3.840000,3.850000,3.850000,3.850000,3.850000,3.850000,3.850000
1751195577.213600,3.840000,3.840000,3.850000,3.850000,3.850000,3.860000,3.850000,3.840000
1751195577.224950,3.840000,3.850000,3.860000,3.850000,3.850000,3.860000,3.850000,3.850000
1751195577.243550,3.840000,3.850000,3.860000,3.850000,3.860000,3.860000,3.850000,3.850000
1751195577.254800,3.840000,3.850000,3.860000,3.860000,3.860000,3.860000,3.860000,3.850000
1751195577.266100,3.840000,3.850000,3.860000,3.850000,3.860000,3.860000,3.850000,3.850000
1751195577.284800,3.850000,3.850000,3.870000,3.860000,3.860000,3.870000,3.860000,3.860000
1751195577.296050,3.850000,3.850000,3.870000,3.870000,3.860000,3.870000,3.860000,3.860000
1751195577.307350,3.850000,3.850000,3.870000,3.860000,3.860000,3.860000,3.860000,3.860000
1751195577.318650,3.850000,3.850000,3.860000,3.860000,3.860000,3.870000,3.860000,3.860000
1751195577.337300,3.850000,3.850000,3.870000,3.870000,3.860000,3.870000,3.860000,3.860000
1751195577.348550,3.850000,3.860000,3.870000,3.870000,3.860000,3.870000,3.860000,3.860000
1751195577.359750,3.850000,3.860000,3.870000,3.870000,3.870000,3.870000,3.860000,3.860000
1751195577.370950,3.850000,3.860000,3.870000,3.870000,3.870000,3.870000,3.870000,3.860000
1751195577.389700,3.860000,3.860000,3.880000,3.880000,3.870000,3.880000,3.870000,3.870000
1751195577.401000,3.860000,3.860000,3.880000,3.880000,3.870000,3.880000,3.870000,3.870000
1751195577.412250,3.860000,3.860000,3.880000,3.880000,3.870000,3.880000,3.870000,3.870000
1751195577.423550,3.860000,3.860000,3.880000,3.880000,3.870000,3.880000,3.870000,3.870000
1751195577.442200,3.860000,3.870000,3.880000,3.890000,3.880000,3.880000,3.880000,3.880000
1751195577.453500,3.860000,3.870000,3.890000,3.890000,3.880000,3.890000,3.880000,3.880000
1751195577.464800,3.870000,3.870000,3.890000,3.890000,3.880000,3.890000,3.880000,3.880000
1751195577.476050,3.870000,3.870000,3.890000,3.900000,3.880000,3.890000,3.880000,3.880000
1751195577.494700,3.870000,3.870000,3.890000,3.900000,3.880000,3.890000,3.880000,3.880000
1751195577.506000,3.870000,3.870000,3.890000,3.900000,3.880000,3.890000,3.880000,3.880000
1751195577.517250,3.870000,3.880000,3.890000,3.900000,3.880000,3.890000,3.880000,3.880000
1751195577.535900,3.870000,3.880000,3.890000,3.900000,3.880000,3.890000,3.880000,3.880000
1751195577.547200,3.870000,3.880000,3.890000,3.900000,3.880000,3.890000,3.880000,3.880000
1751195577.558450,3.870000,3.870000,3.890000,3.900000,3.880000,3.890000,3.880000,3.880000
1751195577.569750,3.870000,3.870000,3.890000,3.900000,3.880000,3.890000,3.880000,3.880000
1751195577.588550,3.870000,3.880000,3.890000,3.900000,3.890000,3.890000,3.890000,3.880000
1751195577.599750,3.870000,3.880000,3.890000,3.900000,3.890000,3.890000,3.890000,3.890000
1751195577.610850,3.870000,3.880000,3.890000,3.900000,3.890000,3.900000,3.890000,3.890000
1751195577.622150,3.870000,3.880000,3.890000,3.900000,3.890000,3.890000,3.890000,3.890000
1751195577.640950,3.870000,3.880000,3.890000,3.900000,3.890000,3.890000,3.890000,3.890000
1751195577.652200,3.870000,3.880000,3.890000,3.900000,3.890000,3.900000,3.890000,3.890000
1751195577.663500,3.870000,3.880000,3.890000,3.900000,3.890000,3.890000,3.890000,3.890000
1751195577.674750,3.870000,3.880000,3.890000,3.900000,3.890000,3.900000,3.890000,3.890000
1751195577.693400,3.870000,3.880000,3.890000,3.910000,3.890000,3.900000,3.890000,3.890000
1751195577.704700,3.870000,3.880000,3.890000,3.900000,3.890000,3.900000,3.890000,3.890000
1751195577.715950,3.870000,3.880000,3.890000,3.900000,3.890000,3.900000,3.890000,3.890000
1751195577.734600,3.870000,3.880000,3.890000,3.900000,3.890000,3.890000,3.890000,3.890000
1751195577.745900,3.870000,3.880000,3.900000,3.910000,3.890000,3.900000,3.890000,3.890000
1751195577.757200,3.880000,3.880000,3.900000,3.910000,3.890000,3.900000,3.890000,3.890000
1751195577.768500,3.880000,3.880000,3.900000,3.910000,3.890000,3.900000,3.890000,3.890000
1751195577.787150,3.880000,3.880000,3.900000,3.910000,3.890000,3.900000,3.890000,3.890000
1751195577.798450,3.880000,3.880000,3.900000,3.910000,3.890000,3.900000,3.890000,3.890000
1751195577.809700,3.880000,3.880000,3.900000,3.910000,3.890000,3.900000,3.890000,3.890000
1751195577.821000,3.880000,3.890000,3.900000,3.910000,3.890000,3.900000,3.890000,3.890000
1751195577.839800,3.880000,3.890000,3.900000,3.910000,3.890000,3.900000,3.890000,3.890000
1751195577.851050,3.880000,3.890000,3.900000,3.910000,3.890000,3.900000,3.890000,3.890000
1751195577.862350,3.880000,3.880000,3.900000,3.910000,3.890000,3.900000,3.890000,3.890000
1751195577.873600,3.880000,3.880000,3.900000,3.910000,3.890000,3.900000,3.890000,3.890000
1751195577.892250,3.880000,3.880000,3.900000,3.910000,3.890000,3.900000,3.890000,3.890000
1751195577.903550,3.880000,3.890000,3.900000,3.910000,3.890000,3.900000,3.890000,3.890000
1751195577.914800,3.880000,3.890000,3.900000,3.910000,3.890000,3.900000,3.890000,3.900000
1751195577.933450,3.880000,3.890000,3.900000,3.920000,3.900000,3.900000,3.890000,3.900000
1751195577.944750,3.880000,3.890000,3.900000,3.920000,3.900000,3.900000,3.900000,3.900000
1751195577.956000,3.880000,3.890000,3.900000,3.920000,3.900000,3.900000,3.900000,3.900000
1751195577.967300,3.880000,3.890000,3.900000,3.920000,3.900000,3.900000,3.900000,3.900000
1751195577.985950,3.880000,3.890000,3.900000,3.920000,3.900000,3.900000,3.900000,3.900000
1751195577.997200,3.880000,3.890000,3.900000,3.920000,3.900000,3.900000,3.900000,3.900000
1751195578.008500,3.880000,3.890000,3.900000,3.920000,3.900000,3.910000,3.900000,3.900000
1751195578.019800,3.880000,3.890000,3.900000,3.920000,3.900000,3.910000,3.900000,3.900000
1751195578.038550,3.880000,3.890000,3.900000,3.920000,3.900000,3.900000,3.900000,3.900000
1751195578.049750,3.880000,3.890000,3.900000,3.920000,3.900000,3.900000,3.900000,3.900000
1751195578.060900,3.880000,3.890000,3.900000,3.920000,3.900000,3.900000,3.900000,3.900000
1751195578.072200,3.880000,3.890000,3.900000,3.920000,3.900000,3.900000,3.900000,3.900000
1751195578.090950,3.880000,3.890000,3.900000,3.920000,3.900000,3.910000,3.900000,3.900000
1751195578.102250,3.880000,3.890000,3.900000,3.920000,3.900000,3.910000,3.900000,3.900000
1751195578.113550,3.880000,3.890000,3.900000,3.920000,3.900000,3.910000,3.900000,3.900000
1751195578.124800,3.880000,3.890000,3.900000,3.920000,3.900000,3.910000,3.900000,3.900000
1751195578.143450,3.880000,3.890000,3.900000,3.920000,3.900000,3.900000,3.900000,3.900000
1751195578.154700,3.880000,3.890000,3.900000,3.920000,3.900000,3.900000,3.900000,3.900000
1751195578.166000,3.880000,3.890000,3.900000,3.920000,3.900000,3.900000,3.900000,3.900000
1751195578.184650,3.880000,3.890000,3.900000,3.910000,3.890000,3.900000,3.890000,3.900000
1751195578.195950,3.880000,3.880000,3.900000,3.910000,3.890000,3.900000,3.890000,3.890000
1751195578.207250,3.870000,3.880000,3.890000,3.900000,3.890000,3.900000,3.890000,3.890000
1751195578.218500,3.870000,3.880000,3.890000,3.900000,3.890000,3.890000,3.890000,3.890000
1751195578.237200,3.890000,3.890000,3.910000,3.920000,3.900000,3.910000,3.900000,3.900000
1751195578.248450,3.890000,3.900000,3.910000,3.930000,3.900000,3.910000,3.900000,3.910000
1751195578.259750,3.890000,3.900000,3.910000,3.930000,3.910000,3.910000,3.910000,3.910000
1751195578.271000,3.900000,3.900000,3.910000,3.930000,3.900000,3.910000,3.900000,3.900000
1751195578.289750,3.950000,3.950000,3.970000,4.020000,3.960000,3.970000,3.960000,3.970000
1751195578.301050,3.940000,3.950000,3.970000,4.010000,3.960000,3.970000,3.960000,3.960000
1751195578.312350,3.930000,3.930000,3.950000,3.990000,3.940000,3.960000,3.940000,3.950000
1751195578.323600,3.950000,3.950000,3.970000,4.010000,3.960000,3.970000,3.950000,3.950000
1751195578.342300,3.980000,3.990000,4.010000,4.070000,4.000000,4.020000,4.000000,4.010000
1751195578.353550,3.970000,3.980000,4.000000,4.060000,3.990000,4.010000,4.000000,4.000000
1751195578.364850,3.970000,3.970000,3.990000,4.050000,3.990000,4.000000,3.990000,3.990000
1751195578.383500,3.970000,3.980000,4.000000,4.060000,3.990000,4.000000,3.990000,3.990000
1751195578.394750,3.970000,3.980000,4.000000,4.060000,3.990000,4.000000,3.990000,3.990000
1751195578.406050,3.970000,3.980000,4.000000,4.050000,3.990000,4.000000,3.990000,3.990000
1751195578.417350,3.970000,3.970000,3.990000,4.050000,3.990000,4.000000,3.990000,3.990000
1751195578.436000,3.970000,3.970000,4.000000,4.050000,3.990000,4.000000,3.990000,3.990000
1751195578.447250,3.970000,3.970000,3.990000,4.050000,3.990000,4.000000,3.990000,3.990000
1751195578.458550,3.970000,3.970000,3.990000,4.050000,3.980000,4.000000,3.990000,3.990000
1751195578.469750,3.970000,3.970000,3.990000,4.050000,3.980000,4.000000,3.990000,3.990000
1751195578.488500,3.970000,3.970000,3.990000,4.050000,3.980000,4.000000,3.990000,3.990000
1751195578.499800,3.970000,3.970000,3.990000,4.050000,3.990000,4.000000,3.990000,3.990000
1751195578.511050,3.970000,3.970000,3.990000,4.050000,3.990000,4.000000,3.990000,3.990000
1751195578.522300,3.970000,3.970000,4.000000,4.050000,3.990000,4.000000,3.990000,3.990000
1751195578.541100,3.970000,3.970000,3.990000,4.050000,3.980000,4.000000,3.990000,3.990000
1751195578.552350,3.970000,3.970000,3.990000,4.050000,3.980000,4.000000,3.990000,3.990000
1751195578.563650,3.970000,3.970000,3.990000,4.050000,3.980000,4.000000,3.980000,3.990000
1751195578.574900,3.960000,3.970000,3.990000,4.050000,3.980000,4.000000,3.980000,3.990000
1751195578.593500,3.960000,3.970000,3.990000,4.040000,3.980000,3.990000,3.980000,3.990000
1751195578.604850,3.960000,3.970000,3.990000,4.040000,3.980000,3.990000,3.980000,3.980000
1751195578.616100,3.960000,3.970000,3.990000,4.040000,3.980000,3.990000,3.980000,3.980000
1751195578.634750,3.960000,3.970000,3.990000,4.040000,3.980000,3.990000,3.980000,3.990000
1751195578.646050,3.960000,3.970000,3.990000,4.040000,3.980000,3.990000,3.980000,3.990000
1751195578.657350,3.960000,3.970000,3.990000,4.040000,3.980000,3.990000,3.980000,3.980000
1751195578.668600,3.960000,3.970000,3.990000,4.040000,3.980000,3.990000,3.980000,3.990000
1751195578.687250,3.960000,3.970000,3.990000,4.040000,3.980000,4.000000,3.980000,3.990000
1751195578.698550,3.960000,3.970000,3.990000,4.040000,3.980000,3.990000,3.980000,3.990000
1751195578.709750,3.960000,3.970000,3.990000,4.040000,3.980000,4.000000,3.980000,3.990000
1751195578.720900,3.960000,3.970000,3.990000,4.040000,3.980000,3.990000,3.980000,3.990000
1751195578.739700,3.960000,3.970000,3.990000,4.040000,3.980000,3.990000,3.980000,3.990000
1751195578.750900,3.960000,3.970000,3.990000,4.040000,3.980000,4.000000,3.980000,3.990000
1751195578.762200,3.960000,3.970000,3.990000,4.040000,3.980000,3.990000,3.980000,3.990000
1751195578.773500,3.960000,3.970000,3.990000,4.040000,3.980000,4.000000,3.980000,3.990000
1751195578.792200,3.960000,3.970000,3.990000,4.040000,3.980000,4.000000,3.980000,3.990000
1751195578.803450,3.960000,3.970000,3.990000,4.040000,3.980000,4.000000,3.980000,3.990000
1751195578.814750,3.960000,3.970000,3.990000,4.040000,3.980000,4.000000,3.980000,3.990000
1751195578.826000,3.960000,3.970000,3.990000,4.040000,3.980000,4.000000,3.980000,3.990000
1751195578.844650,3.960000,3.970000,3.990000,4.050000,3.980000,4.000000,3.980000,3.990000
1751195578.855950,3.960000,3.970000,3.990000,4.040000,3.980000,4.000000,3.980000,3.990000
1751195578.867200,3.960000,3.970000,3.990000,4.050000,3.980000,4.000000,3.980000,3.990000
1751195578.885850,3.960000,3.970000,3.990000,4.040000,3.980000,4.000000,3.980000,3.990000
1751195578.897150,3.960000,3.970000,3.990000,4.050000,3.980000,4.000000,3.980000,3.990000
1751195578.908450,3.960000,3.970000,3.990000,4.050000,3.980000,4.000000,3.980000,3.990000
1751195578.919750,3.960000,3.970000,3.990000,4.050000,3.980000,4.000000,3.980000,3.990000
1751195578.938500,3.960000,3.970000,3.990000,4.050000,3.980000,4.000000,3.980000,3.990000
1751195578.949750,3.960000,3.970000,3.990000,4.050000,3.980000,4.000000,3.980000,3.990000
1751195578.961050,3.960000,3.970000,3.990000,4.050000,3.980000,4.000000,3.980000,3.990000
1751195578.972300,3.970000,3.970000,3.990000,4.050000,3.980000,4.000000,3.980000,3.990000
1751195578.991050,3.970000,3.970000,3.990000,4.050000,3.980000,4.000000,3.980000,3.990000
1751195579.002350,3.960000,3.970000,3.990000,4.050000,3.980000,4.000000,3.980000,3.990000
1751195579.013600,3.970000,3.970000,3.990000,4.050000,3.980000,4.000000,3.980000,3.990000
1751195579.024950,3.970000,3.970000,3.990000,4.050000,3.980000,4.000000,3.980000,3.990000
1751195579.043550,3.970000,3.970000,3.990000,4.050000,3.980000,4.000000,3.990000,3.990000
1751195579.054850,3.970000,3.970000,3.990000,4.050000,3.980000,4.000000,3.990000,3.990000
1751195579.066100,3.970000,3.970000,3.990000,4.050000,3.980000,4.000000,3.990000,3.990000
1751195579.084800,3.970000,3.970000,3.990000,4.050000,3.980000,4.000000,3.990000,3.990000
1751195579.096050,3.970000,3.970000,3.990000,4.050000,3.980000,4.000000,3.990000,3.990000
1751195579.107350,3.970000,3.970000,3.990000,4.050000,3.980000,4.000000,3.990000,3.990000
1751195579.118600,3.970000,3.970000,3.990000,4.050000,3.980000,4.000000,3.990000,3.990000
1751195579.137250,3.970000,3.970000,3.990000,4.050000,3.980000,4.000000,3.990000,3.990000
1751195579.148550,3.970000,3.970000,3.990000,4.050000,3.980000,4.000000,3.990000,3.990000
1751195579.159750,3.970000,3.970000,3.990000,4.050000,3.980000,4.000000,3.990000,3.990000
1751195579.170900,3.970000,3.970000,3.990000,4.050000,3.980000,4.000000,3.990000,3.990000
1751195579.189650,3.970000,3.970000,3.990000,4.050000,3.980000,4.000000,3.990000,3.990000
1751195579.200950,3.970000,3.970000,3.990000,4.050000,3.980000,4.000000,3.990000,3.990000
1751195579.212200,3.970000,3.970000,3.990000,4.050000,3.980000,4.000000,3.990000,3.990000
1751195579.223500,3.970000,3.970000,3.990000,4.050000,3.980000,4.000000,3.990000,3.990000
1751195579.242150,3.970000,3.970000,3.990000,4.050000,3.980000,4.000000,3.990000,3.990000
1751195579.253400,3.970000,3.970000,3.990000,4.050000,3.980000,4.000000,3.990000,3.990000
1751195579.264750,3.970000,3.970000,3.990000,4.050000,3.980000,4.000000,3.990000,3.990000
1751195579.276000,3.970000,3.970000,3.990000,4.050000,3.980000,4.000000,3.990000,3.990000
1751195579.294700,3.970000,3.970000,3.990000,4.050000,3.980000,4.000000,3.990000,3.990000
1751195579.305950,3.970000,3.970000,3.990000,4.050000,3.990000,4.000000,3.990000,3.990000
1751195579.317250,3.970000,3.970000,3.990000,4.050000,3.980000,4.000000,3.990000,3.990000
1751195579.335900,3.970000,3.970000,3.990000,4.050000,3.980000,4.000000,3.990000,3.990000
1751195579.347150,3.970000,3.970000,3.990000,4.050000,3.990000,4.000000,3.990000,3.990000
