t,ams_voltage_min_9
1751195535.482950,2.890000
1751195535.494200,2.880000
1751195535.505500,2.890000
1751195535.516800,2.880000
1751195535.535400,2.900000
1751195535.546700,2.910000
1751195535.557950,2.890000
1751195535.569250,2.900000
1751195535.587900,2.900000
1751195535.599150,2.890000
1751195535.621700,2.890000
1751195535.651750,2.900000
1751195535.663000,2.900000
1751195535.674300,2.880000
1751195535.692950,2.900000
1751195535.704200,2.890000
1751195535.715500,2.920000
1751195535.734150,2.920000
1751195535.745400,2.890000
1751195535.756700,2.900000
1751195535.767950,2.880000
1751195535.786600,2.890000
1751195535.797900,2.880000
1751195535.809150,2.880000
1751195535.839150,2.880000
1751195535.873050,2.870000
1751195535.891750,2.900000
1751195535.903050,2.890000
1751195535.914300,2.890000
1751195535.932950,2.890000
1751195535.944200,2.890000
1751195535.955500,2.890000
1751195535.966800,2.900000
1751195535.985450,2.890000
1751195535.996700,2.910000
1751195536.008000,2.900000
1751195536.019250,2.910000
1751195536.037900,2.930000
1751195536.049200,2.920000
1751195536.071750,2.900000
1751195536.101750,2.900000
1751195536.113050,2.900000
1751195536.124350,2.910000
1751195536.142950,2.890000
1751195536.154200,2.910000
1751195536.165550,2.890000
1751195536.184150,2.880000
1751195536.195400,2.880000
1751195536.206700,2.890000
1751195536.217950,2.890000
1751195536.236600,2.900000
1751195536.247900,2.880000
1751195536.259150,2.890000
1751195536.289200,2.700000
1751195536.311750,2.900000
1751195536.323050,2.910000
1751195536.341800,2.880000
1751195536.353050,2.580000
1751195536.364350,2.870000
1751195536.383000,2.900000
1751195536.394300,2.900000
1751195536.405600,2.910000
1751195536.416850,2.650000
1751195536.435500,2.870000
1751195536.446800,2.880000
1751195536.458050,2.900000
1751195536.469350,2.800000
1751195536.488000,2.890000
1751195536.499250,2.900000
1751195536.521800,2.890000
1751195536.551850,2.900000
1751195536.563150,2.890000
1751195536.574400,2.890000
1751195536.593100,2.860000
1751195536.604350,2.890000
1751195536.615650,2.880000
1751195536.634250,2.900000
1751195536.645550,2.890000
1751195536.656850,2.880000
1751195536.668100,2.880000
1751195536.686750,2.910000
1751195536.698050,2.900000
1751195536.709300,2.890000
1751195536.720500,2.880000
1751195536.739250,2.880000
1751195536.761850,2.890000
1751195536.773100,2.870000
1751195536.791850,2.880000
1751195536.803150,2.870000
1751195536.814400,2.880000
1751195536.833050,2.890000
1751195536.844350,2.890000
1751195536.855600,2.900000
1751195536.866900,2.900000
1751195536.885600,2.860000
1751195536.896850,2.900000
1751195536.908150,2.980000
1751195536.919400,2.880000
1751195536.938050,2.880000
1751195536.949350,2.880000
1751195536.960550,2.920000
1751195536.971700,2.790000
1751195537.001750,2.890000
1751195537.013000,2.880000
1751195537.024300,2.600000
1751195537.042900,2.880000
1751195537.054200,2.880000
1751195537.065500,2.870000
1751195537.084100,2.930000
1751195537.095400,2.900000
1751195537.106650,2.890000
1751195537.117950,2.890000
1751195537.136600,2.850000
1751195537.147900,2.710000
1751195537.159200,2.870000
1751195537.189200,2.880000
1751195537.211750,2.890000
1751195537.223050,2.910000
1751195537.241800,2.900000
1751195537.253100,2.900000
1751195537.264350,3.080000
1751195537.283000,2.890000
1751195537.294300,2.900000
1751195537.305550,2.910000
1751195537.316850,2.950000
1751195537.335500,2.900000
1751195537.346750,2.890000
1751195537.358050,2.900000
1751195537.369300,2.870000
1751195537.388000,2.870000
1751195537.399250,2.880000
1751195537.421800,2.890000
1751195537.440500,2.890000
1751195537.451650,2.880000
1751195537.462900,2.890000
1751195537.474200,2.890000
1751195537.492900,2.820000
1751195537.504150,2.860000
1751195537.515400,2.890000
1751195537.534050,2.890000
1751195537.545350,2.880000
1751195537.556600,2.870000
1751195537.567900,2.880000
1751195537.586500,2.870000
1751195537.597800,2.890000
1751195537.609100,2.890000
1751195537.639150,2.940000
1751195537.661700,2.880000
1751195537.672950,2.880000
1751195537.691700,2.880000
1751195537.703000,2.880000
1751195537.714250,2.890000
1751195537.732900,2.880000
1751195537.744200,2.890000
1751195537.755450,2.920000
1751195537.766750,2.860000
1751195537.785400,2.880000
1751195537.796700,2.870000
1751195537.807950,3.110000
1751195537.819250,2.900000
1751195537.837850,2.890000
1751195537.849150,2.880000
1751195537.871700,2.850000
1751195537.901750,2.880000
1751195537.913000,2.890000
1751195537.924300,2.890000
1751195537.942950,2.880000
1751195537.954200,2.870000
1751195537.965500,2.890000
1751195537.984150,2.860000
1751195537.995400,2.880000
1751195538.006700,2.880000
1751195538.017950,2.690000
1751195538.036600,2.860000
1751195538.047900,2.870000
1751195538.059150,2.880000
1751195538.089250,2.890000
1751195538.111800,2.880000
1751195538.123100,2.910000
1751195538.141800,2.910000
1751195538.153100,2.880000
1751195538.164350,2.890000
1751195538.183000,2.920000
1751195538.194250,2.870000
1751195538.205550,2.880000
1751195538.216850,3.580000
1751195538.235450,2.870000
1751195538.246750,2.860000
1751195538.258050,2.890000
1751195538.269300,2.890000
1751195538.287950,2.890000
1751195538.299250,2.880000
1751195538.321800,2.880000
1751195538.340500,2.880000
1751195538.351600,2.890000
1751195538.362900,2.880000
1751195538.374200,2.850000
1751195538.392850,2.890000
1751195538.404100,2.880000
1751195538.415400,2.890000
1751195538.434000,2.890000
1751195538.445300,2.890000
1751195538.456550,2.880000
1751195538.467850,2.900000
1751195538.486500,2.890000
1751195538.497750,2.890000
1751195538.509050,2.920000
1751195538.520300,2.880000
1751195538.539000,2.900000
1751195538.550250,2.880000
1751195538.561550,2.910000
1751195538.572800,2.970000
1751195538.591550,2.550000
1751195538.602850,2.900000
1751195538.614100,2.900000
1751195538.632750,2.860000
1751195538.644050,2.880000
1751195538.655300,2.880000
1751195538.666600,2.870000
1751195538.685250,2.890000
1751195538.696550,2.880000
1751195538.707800,2.910000
1751195538.719100,2.860000
1751195538.737750,2.820000
1751195538.749000,2.900000
1751195538.760300,2.870000
1751195538.771600,2.910000
1751195538.801600,2.860000
1751195538.812850,2.890000
1751195538.824150,2.900000
1751195538.842800,2.860000
1751195538.854050,2.880000
1751195538.865350,2.900000
1751195538.883950,2.890000
1751195538.895250,2.880000
1751195538.906500,2.900000
1751195538.917800,5.000000
1751195538.936450,2.890000
1751195538.947750,2.900000
1751195538.959000,2.920000
1751195538.970300,2.940000
1751195538.988950,2.870000
1751195539.000200,2.890000
1751195539.011500,2.890000
1751195539.022800,2.880000
1751195539.041550,2.850000
1751195539.052850,2.890000
1751195539.064100,2.890000
1751195539.082750,2.870000
1751195539.094000,2.730000
1751195539.105300,2.900000
1751195539.116600,2.910000
1751195539.135200,2.880000
1751195539.146500,2.880000
1751195539.157800,2.870000
1751195539.169050,2.870000
1751195539.187700,2.870000
1751195539.198950,2.890000
1751195539.210250,2.890000
1751195539.221550,2.890000
1751195539.240300,2.900000
1751195539.251550,2.870000
1751195539.262850,2.840000
1751195539.274150,2.880000
1751195539.292800,2.870000
1751195539.304050,2.890000
1751195539.315350,2.910000
1751195539.333950,2.920000
1751195539.345250,2.770000
1751195539.356500,2.880000
1751195539.367800,2.900000
1751195539.386450,2.890000
1751195539.397750,2.860000
1751195539.409000,3.350000
1751195539.420300,2.870000
1751195539.438900,2.890000
1751195539.450200,2.890000
1751195539.461500,2.880000
1751195539.472800,2.880000
1751195539.491500,2.870000
1751195539.502750,2.870000
1751195539.514050,2.890000
1751195539.532650,2.870000
1751195539.543950,2.900000
1751195539.555200,2.900000
1751195539.566500,2.890000
1751195539.585150,2.890000
1751195539.596450,2.930000
1751195539.607700,2.890000
1751195539.619000,2.890000
1751195539.637650,2.890000
1751195539.648900,3.570000
1751195539.660200,2.890000
1751195539.671450,2.890000
1751195539.690200,2.900000
1751195539.701500,2.880000
1751195539.712750,2.890000
1751195539.724050,2.900000
1751195539.742700,2.900000
1751195539.753950,2.890000
1751195539.765250,2.880000
1751195539.783950,2.900000
1751195539.795250,2.890000
1751195539.806500,2.910000
1751195539.817800,2.910000
1751195539.836450,4.350000
1751195539.847700,2.890000
1751195539.859000,2.900000
1751195539.870250,2.870000
1751195539.888900,2.920000
1751195539.900200,3.650000
1751195539.911450,2.890000
1751195539.922750,2.910000
1751195539.941500,2.870000
1751195539.952800,2.920000
1751195539.964050,3.180000
1751195539.982700,2.870000
1751195539.994000,2.880000
1751195540.005250,2.890000
1751195540.016550,2.940000
1751195540.035150,2.920000
1751195540.046400,2.910000
1751195540.057750,2.890000
1751195540.069000,2.890000
1751195540.087650,2.890000
1751195540.098900,2.900000
1751195540.110200,2.910000
1751195540.121500,3.350000
1751195540.140200,2.910000
1751195540.151500,2.910000
1751195540.162750,2.900000
1751195540.174050,2.900000
1751195540.192700,2.830000
1751195540.203950,2.870000
1751195540.215250,4.930000
1751195540.234000,2.860000
1751195540.245250,2.890000
1751195540.256550,2.910000
1751195540.267800,2.870000
1751195540.286450,2.890000
1751195540.297750,2.870000
1751195540.309000,2.900000
1751195540.320300,2.880000
1751195540.338950,3.940000
1751195540.350200,2.900000
1751195540.361500,2.870000
1751195540.372800,2.940000
1751195540.391550,2.900000
1751195540.402800,2.830000
1751195540.414100,2.910000
1751195540.432750,2.920000
1751195540.444000,2.840000
1751195540.455300,2.880000
1751195540.466550,2.890000
1751195540.485200,2.900000
1751195540.496500,2.900000
1751195540.507750,2.880000
1751195540.519000,2.890000
1751195540.537650,2.900000
1751195540.548900,2.880000
1751195540.560200,2.860000
1751195540.571500,2.900000
1751195540.590200,2.890000
1751195540.601500,2.880000
1751195540.612800,2.900000
1751195540.624100,2.870000
1751195540.642700,2.900000
1751195540.654000,2.910000
1751195540.665300,2.880000
1751195540.684000,2.890000
1751195540.695300,2.880000
1751195540.706550,2.900000
1751195540.717850,2.890000
1751195540.736500,2.900000
1751195540.747750,2.890000
1751195540.759050,2.880000
1751195540.789100,3.440000
1751195540.811650,2.870000
1751195540.822950,2.900000
1751195540.841650,2.900000
1751195540.852950,3.640000
1751195540.864250,2.890000
1751195540.882850,2.860000
1751195540.894150,2.920000
1751195540.905450,2.860000
1751195540.916700,2.890000
1751195540.935350,2.850000
1751195540.946600,2.850000
1751195540.957900,2.890000
1751195540.969200,3.230000
1751195540.987800,2.890000
1751195540.999100,2.880000
1751195541.021650,2.880000
1751195541.051650,2.880000
1751195541.062950,2.900000
1751195541.074200,2.880000
1751195541.092850,2.860000
1751195541.104150,2.910000
1751195541.115400,2.890000
1751195541.134050,2.870000
1751195541.145300,2.900000
1751195541.156600,2.870000
1751195541.167850,2.860000
1751195541.186500,2.880000
1751195541.197800,2.890000
1751195541.209100,2.920000
1751195541.239050,2.890000
1751195541.261650,2.830000
1751195541.272950,2.870000
1751195541.291650,2.930000
1751195541.302950,2.900000
1751195541.314250,2.920000
1751195541.332850,2.830000
1751195541.344100,2.880000
1751195541.355400,2.900000
1751195541.366650,3.070000
1751195541.385300,2.890000
1751195541.396600,2.900000
1751195541.407850,2.870000
1751195541.419150,2.890000
1751195541.437800,2.860000
1751195541.449100,2.890000
1751195541.471650,2.870000
1751195541.501700,2.910000
1751195541.512950,2.870000
1751195541.524250,2.890000
1751195541.542850,2.830000
1751195541.554150,2.890000
1751195541.565450,3.410000
1751195541.584050,2.870000
1751195541.595350,2.880000
1751195541.606600,2.910000
1751195541.617900,2.920000
1751195541.636550,2.810000
1751195541.647850,3.460000
1751195541.659100,2.890000
1751195541.689150,2.870000
1751195541.711700,2.890000
1751195541.722950,2.890000
1751195541.741700,2.830000
1751195541.753000,2.890000
1751195541.764250,2.910000
1751195541.782850,2.880000
1751195541.794150,2.860000
1751195541.805450,2.890000
1751195541.816700,2.880000
1751195541.835350,2.920000
1751195541.846600,2.880000
1751195541.857950,3.030000
1751195541.869200,2.890000
1751195541.887850,2.900000
1751195541.899100,2.830000
1751195541.921700,2.590000
1751195541.951700,2.900000
1751195541.962950,2.890000
1751195541.974250,2.880000
1751195541.992900,2.910000
1751195542.004150,2.880000
1751195542.015450,2.880000
1751195542.034100,2.880000
1751195542.045350,2.900000
1751195542.056650,2.880000
1751195542.067950,2.880000
1751195542.086550,2.900000
1751195542.097850,2.950000
1751195542.109150,2.900000
1751195542.139150,2.890000
1751195542.161750,2.900000
1751195542.173000,2.870000
1751195542.191750,2.870000
1751195542.203050,2.870000
1751195542.214300,2.870000
1751195542.232950,2.920000
1751195542.244250,2.870000
1751195542.255500,2.880000
1751195542.266800,2.880000
1751195542.285450,2.890000
1751195542.296700,2.970000
1751195542.308000,2.890000
1751195542.319250,2.870000
1751195542.337900,2.880000
1751195542.349200,2.910000
1751195542.360400,2.890000
1751195542.371550,2.900000
1751195542.401600,2.890000
1751195542.412850,3.100000
1751195542.424150,2.890000
1751195542.442800,2.920000
1751195542.454100,2.890000
1751195542.465350,2.900000
1751195542.484000,2.910000
1751195542.495250,3.120000
1751195542.506600,2.890000
1751195542.517850,2.890000
1751195542.536500,2.880000
1751195542.547750,2.910000
1751195542.559050,2.920000
1751195542.589100,2.890000
1751195542.611650,2.800000
1751195542.622900,2.890000
1751195542.641650,2.890000
1751195542.652950,2.890000
1751195542.664250,2.900000
1751195542.682850,2.880000
1751195542.694200,2.820000
1751195542.705450,2.900000
1751195542.716750,2.880000
1751195542.735350,2.850000
1751195542.746650,2.910000
1751195542.757950,2.870000
1751195542.769250,2.890000
1751195542.787850,2.880000
1751195542.799150,2.910000
1751195542.821700,2.900000
1751195542.851700,2.970000
1751195542.863000,2.900000
1751195542.874300,2.910000
1751195542.892950,2.890000
1751195542.904200,2.900000
1751195542.915500,2.890000
1751195542.934100,2.880000
1751195542.945400,2.870000
1751195542.956650,2.900000
1751195542.967950,2.880000
1751195542.986600,2.760000
1751195542.997850,2.880000
1751195543.009150,2.910000
1751195543.020300,2.920000
1751195543.039050,2.920000
1751195543.061600,2.900000
1751195543.072900,2.900000
1751195543.091650,2.910000
1751195543.102900,2.910000
1751195543.114200,2.890000
1751195543.132800,2.890000
1751195543.144100,2.890000
1751195543.155350,2.900000
1751195543.166700,2.810000
1751195543.185300,2.870000
1751195543.196550,2.910000
1751195543.207850,2.890000
1751195543.219100,2.900000
1751195543.237800,2.900000
1751195543.249050,2.900000
1751195543.271600,2.910000
1751195543.301650,2.860000
1751195543.312950,2.850000
1751195543.324200,2.890000
1751195543.342800,2.870000
1751195543.354100,2.880000
1751195543.365400,2.740000
1751195543.384000,2.880000
1751195543.395250,2.900000
1751195543.406600,2.870000
1751195543.417850,2.890000
1751195543.436500,2.960000
1751195543.447750,2.900000
1751195543.459050,2.900000
1751195543.489050,2.890000
1751195543.511650,2.880000
1751195543.522900,2.880000
1751195543.541650,2.920000
1751195543.552950,2.880000
1751195543.564250,2.850000
1751195543.582850,2.880000
1751195543.594150,2.900000
1751195543.605450,2.890000
1751195543.616700,2.920000
1751195543.635350,2.890000
1751195543.646650,2.890000
1751195543.657950,2.880000
1751195543.669200,2.880000
1751195543.687850,2.870000
1751195543.699150,2.870000
1751195543.721700,2.890000
1751195543.751700,2.880000
1751195543.763000,2.890000
1751195543.774250,2.880000
1751195543.792900,2.890000
1751195543.804200,2.880000
1751195543.815450,2.870000
1751195543.834100,2.880000
1751195543.845400,2.890000
1751195543.856650,2.900000
1751195543.867950,2.880000
1751195543.886650,2.890000
1751195543.897900,2.900000
1751195543.909200,2.880000
1751195543.920350,2.840000
1751195543.939100,2.890000
1751195543.950300,2.890000
1751195543.961450,2.900000
1751195543.972750,2.910000
1751195543.991500,3.020000
