t,ModelConfig_MissionSelect,ModelConfig_TVMaster,ModelConfig_TractionControl,ModelConfig_ThrottleShaping,ModelConfig_MotorMapping,ModelConfig_MidCornerSetting,ModelConfig_CornerExitSetting,ModelConfig_CornerEntrySetting
1751195526.952850,0.000000,0.000000,0.000000,1.000000,4.000000,0.000000,0.000000,0.000000
1751195527.002850,0.000000,0.000000,0.000000,1.000000,4.000000,0.000000,0.000000,0.000000
1751195527.052850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195527.103000,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195527.152850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195527.202850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195527.252850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195527.302850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195527.352850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195527.402850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195527.452850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195527.502850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195527.552850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195527.602850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195527.652850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195527.702850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195527.752850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195527.802850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195527.852850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195527.902850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195527.952850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195528.003000,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195528.052850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195528.102850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195528.152850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195528.202850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195528.252850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195528.302850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195528.352850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195528.402850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195528.452850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195528.502850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195528.552850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195528.602850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195528.652850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195528.702800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195528.752850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195528.802850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195528.852850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195528.902850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195528.952800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195529.002850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195529.052850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195529.102850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195529.152850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195529.202800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195529.252850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195529.302850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195529.352850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195529.402850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195529.452800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195529.502850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195529.552850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195529.602800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195529.652850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195529.702800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195529.752850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195529.802850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195529.852800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195529.902850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195529.952800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195530.002850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195530.052850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195530.102800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195530.152850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195530.202800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195530.252800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195530.302850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195530.352800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195530.402850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195530.452800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195530.502800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195530.552850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195530.602800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195530.652800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195530.702800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195530.752800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195530.802850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195530.852800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195530.902800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195530.952800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195531.002800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195531.052850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195531.102800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195531.152900,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195531.202800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195531.252800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195531.302850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195531.352800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195531.402800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195531.452800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195531.502800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195531.552800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195531.602900,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195531.652800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195531.702800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195531.752800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195531.802800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195531.852800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195531.902800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195531.952800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195532.002800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195532.052900,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195532.102800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195532.152800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195532.202800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195532.252800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195532.302800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195532.352800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195532.402800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195532.452800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195532.502900,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195532.552800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195532.602800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195532.652800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195532.702800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195532.752800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195532.802800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195532.852800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195532.902800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195532.952850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195533.002800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195533.052800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195533.102800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195533.152800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195533.202800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195533.252800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195533.302800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195533.352800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195533.402850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195533.452800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195533.502800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195533.552800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195533.602800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195533.652800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195533.702800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195533.752800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195533.802800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195533.852850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195533.902800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195533.952800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195534.002800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195534.052800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195534.102800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195534.152750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195534.202800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195534.252800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195534.302850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195534.352800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195534.402750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195534.452800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195534.502800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195534.552750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195534.602800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195534.652750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195534.702800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195534.752850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195534.802750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195534.852800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195534.902750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195534.952800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195535.002800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195535.052750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195535.102800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195535.152750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195535.202800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195535.252800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195535.302750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195535.352800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195535.402750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195535.452750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195535.502800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195535.552750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195535.602800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195535.652850,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195535.702750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195535.752800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195535.802750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195535.852750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195535.902750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195535.952750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195536.002800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195536.052750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195536.102800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195536.152750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195536.202750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195536.252800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195536.302750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195536.352750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195536.402750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195536.452750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195536.502750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195536.552800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195536.602750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195536.652750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195536.702750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195536.752750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195536.802750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195536.852750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195536.902750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195536.952750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195537.002800,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195537.052750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195537.102750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195537.152750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195537.202750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195537.252750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195537.302750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195537.352750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195537.402750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195537.452750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195537.502750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195537.552750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195537.602750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195537.652750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195537.702750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195537.752750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195537.802750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195537.852750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195537.902750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195537.952750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195538.002750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195538.052750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195538.102750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195538.152750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195538.202750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195538.252750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195538.302750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195538.352750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195538.402750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195538.452750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195538.502750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195538.552750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195538.602750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195538.652750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195538.702750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195538.752750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195538.802750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195538.852750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195538.902750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195538.952750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195539.002750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195539.052750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195539.102700,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195539.152750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195539.202750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195539.252750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195539.302750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195539.352700,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195539.402750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195539.452750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195539.502750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195539.552750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195539.602700,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195539.652750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195539.702750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195539.752700,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195539.802750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195539.852700,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195539.902750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195539.952750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195540.002700,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195540.052750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195540.102700,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195540.152700,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195540.202750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195540.252700,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195540.302750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195540.352700,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195540.402700,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195540.452750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195540.502700,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195540.552750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195540.602700,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195540.652700,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195540.702750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195540.752700,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195540.802750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195540.852700,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195540.902700,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195540.952750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195541.002700,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195541.052700,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195541.102700,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195541.152700,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195541.202750,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195541.252700,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195541.302700,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
1751195541.352700,0.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,0.000000
