t,Cell_Voltage_072,Cell_Voltage_071,Cell_Voltage_070,Cell_Voltage_069,Cell_Voltage_068,Cell_Voltage_067,Cell_Voltage_066,Cell_Voltage_065
1751195530.569250,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195530.621650,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195530.674200,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195530.726800,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195530.767950,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195530.820550,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195530.873000,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195530.925550,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195530.966850,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195531.019300,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195531.071700,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195531.124250,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195531.176850,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195531.218050,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195531.270600,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195531.323000,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195531.375550,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195531.416850,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195531.469300,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195531.521650,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195531.574200,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195531.626850,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195531.668000,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195531.720600,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195531.772950,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
