t,sensor_apps_valid,sensor_brake_pressure_f,sensor_wheel_speed_fr,sensor_wheel_speed_fl,sensor_steering_angle,sensor_brake_pressure_r,sensor_apps
1751195634.457900,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,77.600000
1751195634.507650,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,77.600000
1751195634.557900,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,77.200000
1751195634.607650,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,76.800000
1751195634.658350,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,76.800000
1751195634.708150,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,77.200000
1751195634.808150,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,77.200000
1751195634.857900,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,76.800000
1751195634.908150,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,76.800000
1751195634.957900,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,76.800000
1751195635.008150,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,77.200000
1751195635.057700,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,78.400000
1751195635.107900,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,78.400000
1751195635.157900,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,78.000000
1751195635.208150,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,78.000000
1751195635.258150,1.000000,2.400000,0.000000,0.000000,-20.000000,2.240000,78.000000
1751195635.307900,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,77.600000
1751195635.358150,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,77.600000
1751195635.408150,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,76.800000
1751195635.458150,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,76.800000
1751195635.507700,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,76.800000
1751195635.558150,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,77.200000
1751195635.608150,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,77.200000
1751195635.658150,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,77.200000
1751195635.708150,1.000000,2.720000,0.000000,0.000000,-20.000000,2.400000,76.800000
1751195635.758150,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,76.800000
1751195635.807900,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,74.400000
1751195635.907700,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,73.600000
1751195635.958150,1.000000,2.720000,0.000000,0.000000,-20.000000,2.400000,73.200000
1751195636.007700,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,76.000000
1751195636.058150,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,76.000000
1751195636.108350,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,76.400000
1751195636.158150,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,76.400000
1751195636.207700,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,75.200000
1751195636.258200,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,74.800000
1751195636.358200,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,69.200000
1751195636.407950,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,71.600000
1751195636.457700,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,67.200000
1751195636.507950,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,70.000000
1751195636.557700,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,70.800000
1751195636.607700,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,66.800000
1751195636.658150,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,70.800000
1751195636.707700,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,69.600000
1751195636.758200,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,67.600000
1751195636.807700,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,69.600000
1751195636.858200,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,68.400000
1751195636.908150,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,68.400000
1751195636.957700,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,68.800000
1751195637.007950,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,68.800000
1751195637.058200,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,68.800000
1751195637.108200,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,71.200000
1751195637.157950,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,75.200000
1751195637.208200,1.000000,2.560000,0.000000,0.000000,-20.000000,2.240000,75.600000
1751195637.257950,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,80.400000
1751195637.308200,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,87.200000
1751195637.358200,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,87.600000
1751195637.407700,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,88.800000
1751195637.457950,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,88.800000
1751195637.507950,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,89.200000
1751195637.557950,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,89.600000
1751195637.608200,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,89.600000
1751195637.657950,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,89.200000
1751195637.707950,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,89.200000
1751195637.758200,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,89.200000
1751195637.807750,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,89.200000
1751195637.857950,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,79.200000
1751195637.907950,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,77.200000
1751195637.958200,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,66.800000
1751195638.007950,1.000000,3.040000,0.000000,0.000000,-20.000000,2.560000,36.800000
1751195638.107750,1.000000,8.160000,0.000000,0.000000,-20.000000,4.160000,0.000000
1751195638.157950,1.000000,10.720000,0.000000,0.000000,-20.000000,5.920000,0.000000
1751195638.208200,1.000000,12.000000,0.000000,0.000000,-20.000000,6.720000,0.000000
1751195638.258200,1.000000,12.320000,0.000000,0.000000,-20.000000,7.200000,0.000000
1751195638.307750,1.000000,14.240000,0.000000,0.000000,-20.000000,8.160000,0.000000
1751195638.357950,1.000000,14.080000,0.000000,0.000000,-20.000000,7.680000,0.000000
1751195638.407750,1.000000,13.120000,0.000000,0.000000,-20.000000,7.360000,0.000000
1751195638.457750,1.000000,12.640000,0.000000,0.000000,-20.000000,7.200000,0.000000
1751195638.507950,1.000000,13.120000,0.000000,0.000000,-20.000000,7.360000,0.000000
1751195638.557750,1.000000,12.800000,0.000000,0.000000,-20.000000,7.200000,0.000000
1751195638.607750,1.000000,12.320000,0.000000,0.000000,-20.000000,6.720000,0.000000
1751195638.657750,1.000000,12.000000,0.000000,0.000000,-20.000000,6.720000,0.000000
1751195638.707750,1.000000,12.640000,0.000000,0.000000,-20.000000,6.560000,0.000000
1751195638.758150,1.000000,13.760000,0.000000,0.000000,-20.000000,7.360000,0.000000
1751195638.807750,1.000000,13.440000,0.000000,0.000000,-20.000000,7.360000,0.000000
1751195638.857950,1.000000,13.440000,0.000000,0.000000,-20.000000,7.520000,0.000000
1751195638.907750,1.000000,13.120000,0.000000,0.000000,-20.000000,6.880000,0.000000
1751195638.957750,1.000000,12.800000,0.000000,0.000000,-20.000000,6.880000,0.000000
1751195639.007750,1.000000,12.640000,0.000000,0.000000,-20.000000,6.880000,0.000000
1751195639.057750,1.000000,13.600000,0.000000,0.000000,-20.000000,7.520000,0.000000
1751195639.107750,1.000000,13.120000,0.000000,0.000000,-20.000000,7.520000,0.000000
1751195639.157750,1.000000,13.600000,0.000000,0.000000,-20.000000,7.520000,0.000000
1751195639.207750,1.000000,13.120000,0.000000,0.000000,-20.000000,7.040000,0.000000
1751195639.257750,1.000000,13.280000,0.000000,0.000000,-20.000000,7.200000,0.000000
1751195639.308150,1.000000,14.560000,0.000000,0.000000,-20.000000,7.680000,0.000000
1751195639.357750,1.000000,14.240000,0.000000,0.000000,-20.000000,8.000000,0.000000
1751195639.407750,1.000000,16.480000,0.000000,0.000000,-20.000000,9.280000,0.000000
1751195639.457750,1.000000,16.960000,0.000000,0.000000,-20.000000,9.760000,0.000000
1751195639.507750,1.000000,18.080000,0.000000,0.000000,-20.000000,10.240000,0.000000
1751195639.558000,1.000000,18.560000,0.000000,0.000000,-20.000000,10.400000,0.000000
1751195639.608000,1.000000,18.720000,0.000000,0.000000,-20.000000,10.720000,0.000000
1751195639.657750,1.000000,18.560000,0.000000,0.000000,-20.000000,10.720000,0.000000
1751195639.707750,1.000000,18.400000,0.000000,0.000000,-20.000000,10.240000,0.000000
1751195639.757750,1.000000,17.280000,0.000000,0.000000,-20.000000,9.280000,0.000000
1751195639.808150,1.000000,16.800000,0.000000,0.000000,-20.000000,9.120000,0.000000
1751195639.858150,1.000000,16.800000,0.000000,0.000000,-20.000000,9.280000,0.000000
1751195639.908000,1.000000,17.120000,0.000000,0.000000,-20.000000,9.120000,0.000000
1751195639.957750,1.000000,16.320000,0.000000,0.000000,-20.000000,8.640000,0.000000
1751195640.007800,1.000000,14.240000,0.000000,0.000000,-20.000000,7.200000,0.000000
1751195640.108200,1.000000,9.760000,0.000000,0.000000,-20.000000,4.800000,0.000000
1751195640.158000,1.000000,8.160000,0.000000,0.000000,-20.000000,4.640000,0.000000
1751195640.207750,1.000000,7.520000,0.000000,0.000000,-20.000000,4.160000,0.000000
1751195640.258200,1.000000,7.840000,0.000000,0.000000,-20.000000,4.480000,0.000000
1751195640.308000,1.000000,8.320000,0.000000,0.000000,-20.000000,4.480000,0.000000
1751195640.358000,1.000000,9.920000,0.000000,0.000000,-20.000000,5.280000,0.000000
1751195640.407800,1.000000,10.080000,0.000000,0.000000,-20.000000,5.760000,0.000000
1751195640.458200,1.000000,11.360000,0.000000,0.000000,-20.000000,6.720000,0.000000
1751195640.507800,1.000000,12.640000,0.000000,0.000000,-20.000000,7.360000,0.000000
1751195640.558000,1.000000,12.160000,0.000000,0.000000,-20.000000,7.200000,0.000000
1751195640.607750,1.000000,12.480000,0.000000,0.000000,-20.000000,7.680000,0.000000
1751195640.657550,1.000000,12.800000,0.000000,0.000000,-20.000000,7.200000,0.000000
1751195640.707750,1.000000,13.120000,0.000000,0.000000,-20.000000,7.680000,0.000000
1751195640.758000,1.000000,12.960000,0.000000,0.000000,-20.000000,7.200000,0.000000
1751195640.807750,1.000000,12.640000,0.000000,0.000000,-20.000000,7.040000,0.000000
1751195640.858000,1.000000,11.840000,0.000000,0.000000,-20.000000,6.720000,0.000000
1751195640.908000,1.000000,11.680000,0.000000,0.000000,-20.000000,6.560000,0.000000
1751195640.957750,1.000000,11.200000,0.000000,0.000000,-20.000000,6.560000,0.000000
1751195641.008050,1.000000,11.200000,0.000000,0.000000,-20.000000,6.560000,0.000000
1751195641.057800,1.000000,10.400000,0.000000,0.000000,-20.000000,6.080000,0.000000
1751195641.108000,1.000000,9.760000,0.000000,0.000000,-20.000000,5.600000,0.000000
1751195641.158000,1.000000,8.480000,0.000000,0.000000,-20.000000,4.480000,0.000000
1751195641.207500,1.000000,8.160000,0.000000,0.000000,-20.000000,4.480000,0.000000
1751195641.258200,1.000000,8.000000,0.000000,0.000000,-20.000000,4.480000,0.000000
1751195641.308200,1.000000,6.720000,0.000000,0.000000,-20.000000,4.000000,0.000000
1751195641.358050,1.000000,5.440000,0.000000,0.000000,-20.000000,3.360000,0.000000
1751195641.407800,1.000000,4.000000,0.000000,0.000000,-20.000000,2.560000,0.000000
1751195641.457500,1.000000,3.360000,0.000000,0.000000,-20.000000,2.240000,0.000000
1751195641.507500,1.000000,2.720000,0.000000,0.000000,-20.000000,2.240000,0.000000
1751195641.557800,1.000000,3.200000,0.000000,0.000000,-20.000000,2.560000,0.000000
1751195641.607800,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,0.000000
1751195641.657500,1.000000,3.040000,0.000000,0.000000,-20.000000,2.560000,0.000000
1751195641.707800,1.000000,2.400000,0.000000,0.000000,-20.000000,2.240000,0.000000
1751195641.757550,1.000000,2.400000,0.000000,0.000000,-20.000000,2.240000,0.000000
1751195641.807800,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,0.000000
1751195641.858050,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,5.200000
1751195641.908450,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,12.000000
1751195641.958200,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,13.200000
1751195642.008200,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,13.200000
1751195642.058050,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,13.200000
1751195642.108450,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,12.000000
1751195642.158200,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,12.000000
1751195642.208050,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,12.000000
1751195642.258200,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,12.400000
1751195642.308050,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,12.400000
1751195642.358050,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,12.400000
1751195642.407800,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,15.600000
1751195642.458050,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,28.000000
1751195642.508050,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,30.800000
1751195642.558200,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,29.200000
1751195642.608050,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,29.200000
1751195642.657800,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,28.800000
1751195642.708200,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,31.200000
1751195642.758200,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,31.600000
1751195642.808050,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,34.000000
1751195642.858200,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,34.000000
1751195642.908050,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,36.000000
1751195642.958050,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,37.200000
1751195643.008050,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,37.200000
1751195643.057850,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,37.200000
1751195643.107800,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,37.600000
1751195643.157800,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,41.200000
1751195643.208200,1.000000,2.720000,0.000000,0.000000,-20.000000,2.400000,40.800000
1751195643.257800,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,40.400000
1751195643.308250,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,40.400000
1751195643.358050,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,40.800000
1751195643.408250,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,44.400000
1751195643.457800,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,45.600000
1751195643.508250,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,46.400000
1751195643.558450,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,50.400000
1751195643.607800,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,50.400000
1751195643.658050,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,52.400000
1751195643.708050,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,52.800000
1751195643.758050,1.000000,2.720000,0.000000,0.000000,-20.000000,2.400000,52.400000
1751195643.808050,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,52.400000
1751195643.857800,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,52.400000
1751195643.907850,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,52.800000
1751195643.958250,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,52.800000
1751195644.007850,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,52.800000
1751195644.057850,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,52.400000
1751195644.108250,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,52.400000
1751195644.157850,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,52.400000
1751195644.208050,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,52.800000
1751195644.257850,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,52.800000
1751195644.308000,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,53.200000
1751195644.358000,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,52.800000
1751195644.408100,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,52.800000
1751195644.457850,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,53.200000
1751195644.507850,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,54.000000
1751195644.558050,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,54.000000
1751195644.608000,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,53.600000
1751195644.658100,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,56.800000
1751195644.708500,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,61.600000
1751195644.758050,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,62.800000
1751195644.808000,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,62.800000
1751195644.858300,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,62.800000
1751195644.908100,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,62.400000
1751195644.958000,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,62.400000
1751195645.007850,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,62.400000
1751195645.058250,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,61.600000
1751195645.108100,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,61.600000
1751195645.158250,1.000000,2.720000,0.000000,0.000000,-20.000000,2.400000,62.800000
1751195645.208050,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,65.600000
1751195645.257850,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,71.200000
1751195645.308050,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,76.800000
1751195645.358050,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,76.800000
1751195645.408050,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,76.800000
1751195645.458550,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,74.000000
1751195645.508050,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,73.600000
1751195645.557850,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,74.000000
1751195645.608050,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,74.400000
1751195645.658300,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,74.400000
1751195645.707850,1.000000,2.720000,0.000000,0.000000,-20.000000,2.400000,74.000000
