t,ams_voltage_max_9
1751195887.215800,3.880000
1751195887.227050,3.880000
1751195887.245700,3.880000
1751195887.257000,3.880000
1751195887.268250,3.880000
1751195887.279550,3.880000
1751195887.298200,3.880000
1751195887.309500,3.880000
1751195887.320800,3.880000
1751195887.339450,3.880000
1751195887.350750,3.880000
1751195887.362050,3.880000
1751195887.373300,3.880000
1751195887.391950,3.880000
1751195887.403150,3.880000
1751195887.414450,3.880000
1751195887.425700,3.880000
1751195887.444350,3.880000
1751195887.455650,3.880000
1751195887.466950,3.880000
1751195887.478250,3.880000
1751195887.496900,3.880000
1751195887.508200,3.880000
1751195887.519450,3.880000
1751195887.530750,3.880000
1751195887.549400,3.880000
1751195887.560700,3.880000
1751195887.572000,3.880000
1751195887.590750,3.880000
1751195887.601950,3.880000
1751195887.613150,3.880000
1751195887.624400,3.880000
1751195887.643150,3.880000
1751195887.654450,3.880000
1751195887.665750,3.880000
1751195887.677050,3.880000
1751195887.695650,3.880000
1751195887.706950,3.880000
1751195887.718250,3.880000
1751195887.729500,3.880000
1751195887.748150,3.880000
1751195887.759450,3.880000
1751195887.770750,3.880000
1751195887.789400,3.880000
1751195887.800700,3.880000
1751195887.812000,3.880000
1751195887.823250,3.880000
1751195887.842050,3.880000
1751195887.853300,3.880000
1751195887.864600,3.880000
1751195887.875900,3.880000
1751195887.894650,3.880000
1751195887.905950,3.880000
1751195887.917250,3.880000
1751195887.928550,3.880000
1751195887.947150,3.880000
1751195887.958450,3.880000
1751195887.969750,3.880000
1751195887.988350,3.880000
1751195887.999650,3.880000
1751195888.010950,3.880000
1751195888.022150,3.880000
1751195888.040900,3.880000
1751195888.052100,3.880000
1751195888.063250,3.880000
1751195888.074600,3.880000
1751195888.093300,3.870000
1751195888.104600,3.870000
1751195888.115900,3.870000
1751195888.127200,3.870000
1751195888.145800,3.870000
1751195888.157100,3.870000
1751195888.168400,3.870000
1751195888.179700,3.870000
1751195888.198350,3.870000
1751195888.209650,3.870000
1751195888.220950,3.870000
1751195888.239600,3.870000
1751195888.250900,3.870000
1751195888.262100,3.870000
1751195888.273300,3.870000
1751195888.291950,3.870000
1751195888.303050,3.870000
1751195888.314400,3.870000
1751195888.325700,3.870000
1751195888.344350,3.870000
1751195888.355600,3.870000
1751195888.366900,3.870000
1751195888.378200,3.870000
1751195888.396850,3.870000
1751195888.408150,3.870000
1751195888.419450,3.870000
1751195888.430750,3.870000
1751195888.449350,3.870000
1751195888.460650,3.870000
1751195888.472000,3.870000
1751195888.490700,3.870000
1751195888.501900,3.870000
1751195888.513100,3.870000
1751195888.524400,3.870000
1751195888.543100,3.870000
1751195888.554450,3.870000
1751195888.565750,3.870000
1751195888.577050,3.870000
1751195888.595650,3.870000
1751195888.606950,3.870000
1751195888.618250,3.870000
1751195888.629550,3.870000
1751195888.648200,3.870000
1751195888.659500,3.870000
1751195888.670800,3.870000
1751195888.689400,3.870000
1751195888.700700,3.870000
1751195888.711900,3.870000
1751195888.723100,3.870000
1751195888.741850,3.870000
1751195888.753100,3.870000
1751195888.764400,3.870000
1751195888.775700,3.870000
1751195888.794350,3.870000
1751195888.805650,3.870000
1751195888.816950,3.870000
1751195888.828200,3.870000
1751195888.846850,3.880000
1751195888.858150,3.880000
1751195888.869500,3.880000
1751195888.880750,3.880000
1751195888.899400,3.880000
1751195888.910700,3.880000
1751195888.922000,3.880000
1751195888.940750,3.870000
1751195888.951950,3.880000
1751195888.963100,3.880000
1751195888.974450,3.870000
1751195888.993150,3.880000
1751195889.004450,3.880000
1751195889.015700,3.880000
1751195889.027000,3.880000
1751195889.045650,3.880000
1751195889.056950,3.880000
1751195889.068250,3.880000
1751195889.079550,3.880000
1751195889.098200,3.880000
1751195889.109450,3.880000
1751195889.120750,3.880000
1751195889.139400,3.880000
1751195889.150700,3.880000
1751195889.161900,3.880000
1751195889.173050,3.880000
1751195889.191850,3.880000
1751195889.203100,3.880000
1751195889.214400,3.880000
1751195889.225700,3.880000
1751195889.244300,3.880000
1751195889.255600,3.880000
1751195889.266950,3.880000
1751195889.278200,3.880000
1751195889.296850,3.880000
1751195889.308150,3.880000
1751195889.319450,3.880000
1751195889.330700,3.880000
1751195889.349400,3.880000
1751195889.360700,3.880000
1751195889.372000,3.880000
1751195889.390700,3.880000
1751195889.401900,3.880000
1751195889.413100,3.880000
1751195889.424400,3.880000
1751195889.443100,3.880000
1751195889.454400,3.880000
1751195889.465700,3.880000
1751195889.477000,3.880000
1751195889.495600,3.880000
1751195889.506900,3.880000
1751195889.518200,3.880000
1751195889.529500,3.880000
1751195889.548150,3.880000
1751195889.559400,3.880000
1751195889.570750,3.880000
1751195889.589400,3.880000
1751195889.600700,3.880000
1751195889.612000,3.880000
1751195889.623250,3.880000
1751195889.641900,3.880000
1751195889.653100,3.880000
1751195889.664350,3.880000
1751195889.675650,3.880000
1751195889.694300,3.880000
1751195889.705600,3.880000
1751195889.716900,3.880000
1751195889.728200,3.880000
1751195889.746850,3.880000
1751195889.758100,3.880000
1751195889.769400,3.880000
1751195889.780700,3.880000
1751195889.799350,3.880000
1751195889.810650,3.880000
1751195889.821950,3.880000
1751195889.840650,3.880000
1751195889.852000,3.880000
1751195889.863250,3.880000
1751195889.874550,3.880000
1751195889.893100,3.880000
1751195889.904400,3.880000
1751195889.915650,3.880000
1751195889.926950,3.880000
1751195889.945600,3.880000
1751195889.956900,3.880000
1751195889.968150,3.880000
1751195889.979450,3.880000
1751195889.998100,3.880000
1751195890.009400,3.880000
1751195890.020700,3.880000
1751195890.039350,3.880000
1751195890.050650,3.880000
1751195890.061950,3.880000
1751195890.073200,3.880000
1751195890.092000,3.880000
1751195890.103250,3.880000
1751195890.114550,3.880000
1751195890.125850,3.880000
1751195890.144600,3.880000
1751195890.155900,3.880000
1751195890.167200,3.880000
1751195890.178500,3.880000
1751195890.197150,3.880000
1751195890.208450,3.880000
1751195890.219750,3.880000
1751195890.231000,3.880000
1751195890.249650,3.880000
1751195890.260950,3.880000
1751195890.272350,3.880000
1751195890.291100,3.880000
1751195890.302350,3.880000
1751195890.313650,3.880000
1751195890.324950,3.880000
1751195890.343600,3.880000
1751195890.354850,3.880000
1751195890.366150,3.880000
1751195890.377450,3.880000
1751195890.396100,3.880000
1751195890.407400,3.880000
1751195890.418650,3.880000
1751195890.429950,3.880000
1751195890.448600,3.880000
1751195890.459900,3.880000
1751195890.471200,3.880000
1751195890.489850,3.880000
1751195890.501150,3.880000
1751195890.512400,3.880000
1751195890.523700,3.880000
1751195890.542450,3.880000
1751195890.553750,3.880000
1751195890.565050,3.880000
1751195890.576300,3.880000
1751195890.595100,3.880000
1751195890.606400,3.880000
1751195890.617650,3.880000
1751195890.628950,3.880000
1751195890.647600,3.880000
1751195890.658850,3.880000
1751195890.670150,3.880000
1751195890.688800,3.880000
1751195890.700100,3.880000
1751195890.711400,3.880000
1751195890.722700,3.880000
1751195890.752700,3.880000
1751195890.764050,3.880000
1751195890.775300,3.880000
1751195890.793950,3.880000
1751195890.805250,3.880000
1751195890.816550,3.880000
1751195890.827800,3.880000
1751195890.846450,3.880000
1751195890.857750,3.880000
1751195890.869050,3.880000
1751195890.880300,3.880000
1751195890.899000,3.880000
1751195890.910300,3.880000
1751195890.940300,3.880000
1751195890.962900,3.880000
1751195890.974200,3.880000
1751195890.992900,3.880000
1751195891.004250,3.880000
1751195891.015500,3.880000
1751195891.026800,3.880000
1751195891.045450,3.880000
1751195891.056700,3.880000
1751195891.068000,3.880000
1751195891.079300,3.880000
1751195891.097950,3.880000
1751195891.109250,3.880000
1751195891.120550,3.880000
1751195891.139200,3.880000
1751195891.150500,3.880000
1751195891.161800,3.880000
1751195891.173050,3.880000
1751195891.191850,3.880000
1751195891.203100,3.880000
1751195891.214400,3.880000
1751195891.225700,3.880000
1751195891.244350,3.880000
1751195891.255650,3.880000
1751195891.266950,3.880000
1751195891.278250,3.880000
1751195891.296900,3.880000
1751195891.308200,3.880000
1751195891.319500,3.880000
1751195891.330750,3.880000
1751195891.349450,3.880000
1751195891.360700,3.880000
1751195891.371900,3.880000
1751195891.390650,3.880000
1751195891.401850,3.880000
1751195891.413000,3.880000
1751195891.424300,3.880000
1751195891.443050,3.880000
1751195891.454350,3.880000
1751195891.465650,3.880000
1751195891.476950,3.880000
1751195891.495550,3.880000
1751195891.506850,3.880000
1751195891.518150,3.880000
1751195891.529400,3.880000
1751195891.548100,3.880000
1751195891.559400,3.880000
1751195891.570650,3.880000
1751195891.589300,3.880000
1751195891.600600,3.880000
1751195891.611900,3.880000
1751195891.623200,3.880000
1751195891.641950,3.880000
1751195891.653200,3.880000
1751195891.664500,3.880000
1751195891.675800,3.880000
1751195891.694450,3.880000
1751195891.705750,3.880000
1751195891.717000,3.880000
1751195891.728350,3.880000
1751195891.747000,3.880000
1751195891.758250,3.880000
1751195891.769550,3.880000
1751195891.780850,3.880000
1751195891.799550,3.880000
1751195891.810800,3.880000
1751195891.822000,3.880000
1751195891.840750,3.880000
1751195891.851950,3.880000
1751195891.863100,3.880000
1751195891.874400,3.880000
1751195891.893150,3.880000
1751195891.904400,3.880000
1751195891.915700,3.880000
1751195891.927000,3.880000
1751195891.945600,3.880000
1751195891.956900,3.880000
1751195891.968200,3.880000
1751195891.979500,3.880000
1751195891.998150,3.880000
1751195892.009400,3.880000
1751195892.020700,3.880000
1751195892.039350,3.880000
1751195892.050650,3.880000
1751195892.061850,3.880000
1751195892.073000,3.880000
1751195892.091750,3.880000
1751195892.103050,3.880000
1751195892.114300,3.880000
1751195892.125600,3.880000
1751195892.144250,3.880000
1751195892.155550,3.880000
1751195892.166850,3.880000
1751195892.178150,3.880000
1751195892.196800,3.880000
1751195892.208100,3.880000
1751195892.219400,3.880000
1751195892.230700,3.880000
1751195892.249350,3.880000
1751195892.260600,3.880000
1751195892.271950,3.880000
1751195892.290700,3.880000
1751195892.301900,3.880000
1751195892.313050,3.880000
1751195892.324350,3.880000
1751195892.343100,3.880000
1751195892.354350,3.880000
1751195892.365650,3.880000
1751195892.376950,3.890000
1751195892.395600,3.890000
1751195892.406900,3.880000
1751195892.418200,3.880000
1751195892.429450,3.880000
1751195892.448150,3.880000
1751195892.459450,3.880000
1751195892.470700,3.880000
1751195892.489400,3.880000
1751195892.500650,3.880000
1751195892.511850,3.880000
1751195892.523050,3.890000
1751195892.541800,3.890000
1751195892.553050,3.890000
1751195892.564350,3.890000
1751195892.575650,3.890000
1751195892.594300,3.880000
1751195892.605600,3.890000
1751195892.616900,3.880000
1751195892.628150,3.890000
1751195892.646800,3.890000
1751195892.658100,3.890000
1751195892.669400,3.890000
1751195892.680700,3.890000
1751195892.699350,3.890000
1751195892.710650,3.890000
1751195892.721850,3.890000
1751195892.740600,3.890000
1751195892.751900,3.890000
1751195892.763150,3.890000
1751195892.774450,3.890000
1751195892.793200,3.890000
1751195892.804500,3.890000
1751195892.815800,3.890000
1751195892.827050,3.890000
1751195892.845700,3.890000
1751195892.857000,3.890000
1751195892.868300,3.890000
1751195892.879600,3.890000
1751195892.898200,3.890000
1751195892.909500,3.890000
1751195892.920850,3.890000
1751195892.939450,3.890000
1751195892.950750,3.890000
1751195892.961950,3.890000
1751195892.973100,3.890000
1751195892.991800,3.890000
1751195893.002950,3.890000
1751195893.014250,3.890000
1751195893.025550,3.890000
1751195893.044200,3.890000
1751195893.055500,3.890000
1751195893.066750,3.890000
1751195893.078050,3.890000
1751195893.096700,3.890000
1751195893.108000,3.890000
1751195893.119300,3.890000
1751195893.130550,3.890000
1751195893.149250,3.890000
1751195893.160500,3.890000
1751195893.171850,3.890000
1751195893.190600,3.890000
1751195893.201800,3.890000
1751195893.212950,3.890000
1751195893.224250,3.890000
1751195893.243000,3.890000
1751195893.254250,3.890000
1751195893.265550,3.890000
1751195893.276850,3.890000
1751195893.295450,3.890000
1751195893.306750,3.890000
1751195893.318050,3.890000
1751195893.329350,3.890000
1751195893.348000,3.890000
1751195893.359300,3.890000
1751195893.370550,3.890000
1751195893.389250,3.890000
1751195893.400550,3.890000
1751195893.411850,3.890000
1751195893.423150,3.890000
1751195893.441900,3.890000
1751195893.453150,3.890000
1751195893.464450,3.890000
1751195893.475750,3.890000
1751195893.494500,3.890000
1751195893.505800,3.890000
1751195893.517100,3.890000
1751195893.528400,3.890000
1751195893.547050,3.890000
1751195893.558300,3.890000
1751195893.569600,3.890000
1751195893.580900,3.890000
1751195893.599600,3.890000
1751195893.610850,3.890000
1751195893.622250,3.890000
1751195893.641000,3.890000
1751195893.652300,3.890000
1751195893.663600,3.890000
1751195893.674900,3.890000
1751195893.693550,3.890000
1751195893.704850,3.890000
1751195893.716150,3.890000
1751195893.727400,3.890000
1751195893.746100,3.890000
1751195893.757400,3.890000
1751195893.768700,3.890000
1751195893.779950,3.890000
1751195893.798600,3.890000
1751195893.809900,3.890000
1751195893.821200,3.890000
1751195893.839850,3.890000
1751195893.851150,3.890000
1751195893.862450,3.890000
1751195893.873750,3.890000
1751195893.892500,3.890000
1751195893.903800,3.890000
1751195893.915100,3.890000
1751195893.926400,3.890000
1751195893.945050,3.890000
1751195893.956350,3.890000
1751195893.967600,3.890000
1751195893.978900,3.890000
1751195893.997600,3.890000
1751195894.008900,3.890000
1751195894.020150,3.890000
1751195894.038850,3.890000
1751195894.050100,3.890000
1751195894.072700,3.890000
1751195894.102800,3.890000
1751195894.114100,3.890000
1751195894.125350,3.890000
1751195894.144050,3.890000
1751195894.155350,3.890000
1751195894.166650,3.890000
1751195894.177900,3.890000
1751195894.196600,3.890000
1751195894.207850,3.890000
1751195894.219200,3.890000
1751195894.230450,3.890000
1751195894.249150,3.890000
1751195894.260450,3.890000
1751195894.271750,3.890000
1751195894.290500,3.890000
1751195894.301800,3.890000
1751195894.313100,3.890000
1751195894.324350,3.890000
1751195894.343100,3.890000
1751195894.354450,3.890000
1751195894.365700,3.890000
1751195894.377000,3.890000
1751195894.395650,3.890000
1751195894.406900,3.890000
1751195894.418200,3.890000
1751195894.429500,3.890000
1751195894.448150,3.890000
1751195894.459450,3.890000
1751195894.470750,3.890000
1751195894.489400,3.890000
1751195894.500700,3.890000
1751195894.511900,3.890000
1751195894.523050,3.890000
1751195894.541750,3.890000
1751195894.552900,3.890000
1751195894.564200,3.890000
1751195894.575500,3.890000
1751195894.594200,3.890000
1751195894.605450,3.890000
1751195894.616750,3.890000
1751195894.628000,3.890000
1751195894.646700,3.890000
1751195894.658000,3.890000
1751195894.669300,3.890000
1751195894.680550,3.890000
1751195894.699250,3.890000
1751195894.710550,3.890000
1751195894.721850,3.890000
1751195894.740650,3.890000
1751195894.751850,3.890000
1751195894.763000,3.890000
1751195894.774300,3.890000
1751195894.793050,3.890000
1751195894.804350,3.890000
1751195894.815650,3.890000
1751195894.826950,3.890000
1751195894.845600,3.890000
1751195894.856850,3.890000
1751195894.868150,3.890000
1751195894.879450,3.890000
1751195894.898150,3.890000
1751195894.909400,3.890000
1751195894.920700,3.890000
1751195894.939400,3.890000
1751195894.950700,3.890000
1751195894.961900,3.890000
1751195894.973050,3.890000
1751195894.991800,3.890000
1751195895.003100,3.890000
1751195895.014400,3.890000
1751195895.025700,3.890000
1751195895.044350,3.890000
1751195895.055650,3.890000
1751195895.066950,3.890000
1751195895.078250,3.890000
1751195895.096900,3.890000
1751195895.108200,3.890000
1751195895.119500,3.890000
1751195895.130750,3.890000
1751195895.149450,3.890000
1751195895.160750,3.890000
1751195895.171950,3.890000
1751195895.190700,3.890000
1751195895.201850,3.890000
1751195895.213050,3.890000
1751195895.224350,3.890000
1751195895.243100,3.890000
1751195895.254400,3.890000
1751195895.265700,3.890000
1751195895.277000,3.890000
1751195895.295600,3.890000
1751195895.306900,3.890000
1751195895.318200,3.890000
1751195895.329500,3.890000
1751195895.348150,3.890000
1751195895.359450,3.890000
1751195895.370750,3.890000
1751195895.389400,3.890000
1751195895.400650,3.890000
1751195895.411850,3.890000
1751195895.423050,3.890000
1751195895.441850,3.890000
1751195895.453100,3.890000
1751195895.464400,3.890000
1751195895.475700,3.890000
1751195895.494350,3.890000
1751195895.505600,3.890000
1751195895.516950,3.890000
1751195895.528200,3.890000
1751195895.546900,3.890000
1751195895.558150,3.890000
1751195895.569450,3.890000
1751195895.580750,3.890000
1751195895.599400,3.890000
1751195895.610700,3.890000
1751195895.621900,3.890000
1751195895.640650,3.890000
1751195895.651850,3.890000
1751195895.663000,3.890000
1751195895.674300,3.890000
1751195895.693100,3.890000
1751195895.704350,3.890000
1751195895.715650,3.890000
1751195895.726950,3.890000
1751195895.745550,3.890000
1751195895.756850,3.890000
1751195895.768150,3.890000
1751195895.779400,3.890000
1751195895.798100,3.890000
1751195895.809400,3.890000
1751195895.820700,3.890000
1751195895.839300,3.890000
1751195895.850600,3.890000
1751195895.861800,3.890000
1751195895.873000,3.890000
1751195895.891800,3.890000
1751195895.903000,3.890000
1751195895.914350,3.890000
1751195895.925650,3.890000
1751195895.944250,3.890000
1751195895.955550,3.890000
1751195895.966850,3.890000
1751195895.978150,3.890000
1751195895.996800,3.890000
1751195896.008100,3.890000
1751195896.019400,3.890000
1751195896.030700,3.890000
1751195896.049350,3.890000
1751195896.060650,3.890000
1751195896.071850,3.890000
1751195896.090600,3.890000
1751195896.101800,3.890000
1751195896.112950,3.890000
1751195896.124250,3.890000
1751195896.142950,3.890000
1751195896.154300,3.890000
1751195896.165600,3.890000
1751195896.176900,3.890000
1751195896.195500,3.890000
1751195896.206800,3.890000
1751195896.218100,3.890000
1751195896.229350,3.890000
1751195896.248000,3.890000
1751195896.259300,3.890000
1751195896.270600,3.890000
1751195896.289300,3.890000
1751195896.300550,3.890000
1751195896.311750,3.890000
1751195896.322900,3.890000
1751195896.341700,3.890000
1751195896.352950,3.890000
1751195896.364250,3.890000
1751195896.375550,3.890000
1751195896.394200,3.890000
1751195896.405500,3.890000
1751195896.416750,3.890000
1751195896.428050,3.890000
1751195896.446700,3.890000
1751195896.458000,3.890000
1751195896.469300,3.890000
1751195896.480600,3.890000
1751195896.499250,3.890000
1751195896.510550,3.890000
1751195896.521750,3.890000
1751195896.540450,3.890000
1751195896.551800,3.890000
1751195896.563050,3.890000
1751195896.574350,3.890000
1751195896.593100,3.890000
1751195896.604400,3.890000
1751195896.615650,3.890000
1751195896.627000,3.890000
1751195896.645600,3.890000
1751195896.656850,3.890000
1751195896.668150,3.890000
1751195896.679450,3.890000
1751195896.698100,3.890000
1751195896.709400,3.890000
1751195896.720650,3.890000
1751195896.739350,3.890000
1751195896.750650,3.890000
1751195896.761850,3.890000
1751195896.773000,3.890000
1751195896.791800,3.890000
1751195896.803050,3.890000
1751195896.814350,3.890000
1751195896.825600,3.890000
1751195896.844250,3.890000
1751195896.855550,3.890000
1751195896.866850,3.890000
1751195896.878150,3.890000
1751195896.896800,3.890000
1751195896.908100,3.890000
1751195896.919350,3.890000
1751195896.930650,3.890000
1751195896.949300,3.890000
1751195896.960600,3.890000
1751195896.971800,3.890000
1751195896.990550,3.890000
1751195897.001750,3.890000
1751195897.012950,3.890000
1751195897.024250,3.890000
1751195897.043000,3.890000
1751195897.054300,3.890000
1751195897.065600,3.890000
1751195897.076850,3.890000
1751195897.095500,3.890000
1751195897.106800,3.890000
1751195897.118050,3.890000
1751195897.129350,3.890000
1751195897.148000,3.890000
1751195897.159250,3.890000
1751195897.170600,3.890000
1751195897.189250,3.890000
1751195897.200500,3.890000
1751195897.211750,3.890000
1751195897.222900,3.890000
1751195897.241650,3.890000
1751195897.252950,3.890000
1751195897.264250,3.890000
1751195897.275550,3.890000
1751195897.294200,3.890000
1751195897.305500,3.890000
1751195897.316750,3.890000
1751195897.328050,3.890000
1751195897.346750,3.890000
1751195897.358050,3.890000
1751195897.369300,3.890000
1751195897.380600,3.890000
1751195897.399250,3.890000
1751195897.410550,3.890000
1751195897.421800,3.890000
1751195897.440500,3.890000
1751195897.451700,3.890000
1751195897.462900,3.890000
1751195897.474200,3.890000
1751195897.492900,3.890000
1751195897.504200,3.890000
1751195897.515500,3.890000
1751195897.526800,3.890000
1751195897.545450,3.890000
1751195897.556700,3.890000
1751195897.568000,3.890000
1751195897.579300,3.890000
1751195897.597950,3.890000
1751195897.609200,3.890000
1751195897.620500,3.890000
1751195897.639200,3.890000
1751195897.650500,3.890000
1751195897.661700,3.890000
1751195897.672850,3.890000
1751195897.691600,3.890000
1751195897.702900,3.890000
1751195897.714150,3.890000
1751195897.725450,3.890000
1751195897.744150,3.890000
1751195897.755400,3.890000
1751195897.766700,3.890000
1751195897.778000,3.890000
1751195897.796650,3.890000
1751195897.807950,3.890000
1751195897.819250,3.890000
1751195897.830550,3.890000
1751195897.849200,3.890000
1751195897.860500,3.890000
1751195897.871650,3.890000
1751195897.890450,3.890000
1751195897.901750,3.890000
1751195897.913000,3.890000
1751195897.924300,3.890000
1751195897.943050,3.890000
1751195897.954350,3.890000
1751195897.965650,3.890000
1751195897.976950,3.890000
1751195897.995550,3.890000
1751195898.006850,3.890000
1751195898.018150,3.890000
1751195898.029400,3.890000
1751195898.048050,3.890000
1751195898.059350,3.890000
1751195898.070700,3.890000
1751195898.089300,3.890000
1751195898.100600,3.890000
1751195898.111800,3.890000
1751195898.123000,3.890000
1751195898.141750,3.890000
1751195898.153000,3.890000
1751195898.164300,3.890000
1751195898.175600,3.890000
1751195898.194250,3.890000
1751195898.205550,3.890000
1751195898.216850,3.890000
1751195898.228100,3.890000
1751195898.246800,3.890000
1751195898.258050,3.890000
1751195898.269350,3.890000
1751195898.280650,3.890000
1751195898.299300,3.890000
1751195898.310600,3.890000
1751195898.321800,3.890000
1751195898.340550,3.890000
1751195898.351750,3.890000
1751195898.362950,3.890000
1751195898.374200,3.890000
1751195898.392950,3.890000
1751195898.404250,3.890000
1751195898.415550,3.890000
1751195898.426850,3.890000
1751195898.445500,3.890000
1751195898.456750,3.890000
1751195898.468050,3.890000
1751195898.479350,3.890000
1751195898.498000,3.890000
1751195898.509300,3.890000
1751195898.520550,3.890000
1751195898.539250,3.890000
1751195898.550550,3.890000
1751195898.561750,3.890000
1751195898.572900,3.890000
1751195898.591650,3.890000
1751195898.602950,3.890000
1751195898.614250,3.890000
1751195898.625500,3.890000
1751195898.644150,3.890000
1751195898.655450,3.890000
1751195898.666750,3.890000
1751195898.678050,3.890000
1751195898.696700,3.890000
1751195898.708000,3.890000
1751195898.719300,3.890000
1751195898.730550,3.890000
1751195898.749250,3.890000
1751195898.760550,3.890000
1751195898.771750,3.890000
1751195898.790500,3.890000
1751195898.801700,3.890000
1751195898.812850,3.890000
1751195898.824150,3.890000
1751195898.842900,3.890000
1751195898.854200,3.890000
1751195898.865500,3.890000
1751195898.876750,3.890000
1751195898.895400,3.890000
1751195898.906700,3.890000
1751195898.918000,3.890000
1751195898.929250,3.890000
1751195898.947950,3.890000
1751195898.959250,3.890000
1751195898.970500,3.890000
1751195898.989200,3.890000
1751195899.000500,3.890000
1751195899.011700,3.890000
1751195899.022850,3.890000
1751195899.041650,3.890000
1751195899.052900,3.890000
1751195899.064200,3.890000
1751195899.075450,3.890000
1751195899.094150,3.890000
1751195899.105450,3.890000
1751195899.116750,3.890000
1751195899.128000,3.890000
1751195899.146650,3.890000
1751195899.157950,3.890000
1751195899.169250,3.890000
1751195899.180550,3.890000
1751195899.199200,3.890000
1751195899.210500,3.890000
1751195899.221700,3.890000
1751195899.240450,3.890000
1751195899.251750,3.890000
1751195899.263050,3.890000
1751195899.274300,3.890000
1751195899.292900,3.890000
1751195899.304150,3.890000
1751195899.315450,3.890000
1751195899.326750,3.890000
1751195899.345400,3.890000
1751195899.356700,3.890000
1751195899.368000,3.890000
1751195899.379250,3.890000
1751195899.397950,3.890000
1751195899.409250,3.890000
1751195899.420550,3.890000
1751195899.439200,3.890000
1751195899.450450,3.890000
1751195899.461650,3.890000
1751195899.472850,3.890000
1751195899.491650,3.890000
1751195899.502900,3.890000
1751195899.514200,3.890000
1751195899.525500,3.890000
1751195899.544150,3.890000
1751195899.555450,3.890000
1751195899.566750,3.890000
1751195899.578050,3.890000
1751195899.596700,3.890000
1751195899.608000,3.890000
1751195899.619300,3.890000
1751195899.630600,3.890000
1751195899.649250,3.890000
1751195899.660550,3.890000
1751195899.671700,3.890000
1751195899.690500,3.890000
1751195899.701700,3.890000
1751195899.712900,3.890000
1751195899.724200,3.890000
1751195899.742950,3.890000
1751195899.754250,3.890000
1751195899.765550,3.890000
1751195899.776800,3.890000
1751195899.795450,3.890000
1751195899.806750,3.890000
1751195899.818050,3.890000
1751195899.829350,3.890000
1751195899.848000,3.890000
1751195899.859300,3.890000
1751195899.870600,3.890000
1751195899.889300,3.890000
1751195899.900550,3.890000
1751195899.911750,3.890000
1751195899.922950,3.890000
1751195899.941600,3.890000
1751195899.952800,3.890000
1751195899.964100,3.890000
1751195899.975350,3.890000
1751195899.994050,3.890000
1751195900.005300,3.890000
1751195900.016600,3.890000
1751195900.027900,3.890000
1751195900.046600,3.890000
1751195900.057900,3.890000
1751195900.069150,3.890000
1751195900.080450,3.890000
1751195900.099150,3.890000
1751195900.110400,3.890000
1751195900.121600,3.890000
1751195900.140400,3.890000
1751195900.151700,3.890000
1751195900.162950,3.890000
1751195900.174250,3.890000
1751195900.193000,3.890000
1751195900.204300,3.890000
1751195900.215650,3.890000
1751195900.226900,3.890000
1751195900.245550,3.890000
1751195900.256850,3.890000
1751195900.268150,3.890000
1751195900.279450,3.890000
1751195900.298150,3.890000
1751195900.309400,3.890000
1751195900.320700,3.890000
1751195900.339400,3.890000
1751195900.350650,3.890000
1751195900.362100,3.890000
1751195900.373400,3.890000
1751195900.392100,3.890000
1751195900.403450,3.890000
1751195900.414750,3.890000
1751195900.426050,3.890000
1751195900.444800,3.890000
1751195900.456100,3.890000
1751195900.467400,3.890000
1751195900.478700,3.890000
1751195900.497400,3.890000
1751195900.508650,3.890000
1751195900.519950,3.890000
1751195900.538650,3.890000
1751195900.549950,3.890000
1751195900.572550,3.890000
1751195900.602600,3.890000
1751195900.613900,3.890000
1751195900.625200,3.890000
1751195900.643900,3.890000
1751195900.655200,3.890000
1751195900.666450,3.890000
1751195900.677750,3.890000
1751195900.696450,3.890000
1751195900.707700,3.890000
1751195900.719000,3.890000
1751195900.730300,3.890000
1751195900.748950,3.890000
1751195900.760250,3.890000
1751195900.771600,3.890000
1751195900.790350,3.890000
1751195900.801650,3.890000
1751195900.812950,3.890000
1751195900.824200,3.890000
1751195900.843000,3.890000
1751195900.854300,3.890000
1751195900.865600,3.890000
1751195900.876900,3.890000
1751195900.895550,3.890000
1751195900.906850,3.890000
1751195900.918100,3.890000
1751195900.929400,3.890000
1751195900.948100,3.890000
1751195900.959400,3.890000
1751195900.970650,3.890000
1751195900.989350,3.890000
1751195901.000650,3.890000
1751195901.012050,3.890000
1751195901.023350,3.890000
1751195901.042100,3.890000
1751195901.053450,3.890000
1751195901.064700,3.890000
1751195901.076000,3.890000
1751195901.094800,3.890000
1751195901.106100,3.890000
1751195901.117400,3.890000
1751195901.128700,3.890000
1751195901.147350,3.890000
1751195901.158650,3.890000
1751195901.169950,3.890000
1751195901.188650,3.890000
1751195901.199900,3.890000
1751195901.222500,3.890000
1751195901.252600,3.890000
1751195901.263900,3.890000
1751195901.275200,3.890000
1751195901.293900,3.890000
1751195901.305200,3.890000
1751195901.316450,3.890000
1751195901.327750,3.890000
1751195901.346450,3.890000
1751195901.357750,3.890000
1751195901.369000,3.890000
1751195901.380300,3.890000
1751195901.399000,3.890000
1751195901.410300,3.890000
1751195901.421600,3.890000
1751195901.440350,3.890000
1751195901.451700,3.890000
1751195901.462950,3.890000
1751195901.474250,3.890000
1751195901.492850,3.890000
1751195901.504100,3.890000
1751195901.515400,3.890000
1751195901.526650,3.890000
1751195901.545400,3.890000
1751195901.556650,3.890000
