t,ams_voltage_min_8,ams_voltage_min_7,ams_voltage_min_6,ams_voltage_min_5,ams_voltage_min_4,ams_voltage_min_3,ams_voltage_min_2,ams_voltage_min_1
1751195946.775100,3.830000,3.830000,3.830000,3.840000,3.840000,3.840000,3.840000,3.820000
1751195946.793750,3.820000,3.830000,3.820000,3.830000,3.830000,3.830000,3.830000,3.810000
1751195946.805000,3.820000,3.820000,3.820000,3.830000,3.830000,3.830000,3.830000,3.810000
1751195946.816350,3.820000,3.820000,3.820000,3.830000,3.830000,3.830000,3.830000,3.810000
1751195946.827600,3.810000,3.820000,3.820000,3.820000,3.830000,3.820000,3.830000,3.810000
1751195946.846300,3.810000,3.820000,3.810000,3.820000,3.830000,3.820000,3.820000,3.810000
1751195946.857550,3.810000,3.810000,3.810000,3.820000,3.820000,3.820000,3.820000,3.800000
1751195946.868850,3.810000,3.810000,3.810000,3.820000,3.820000,3.820000,3.820000,3.800000
1751195946.899000,3.800000,3.800000,3.800000,3.810000,3.810000,3.810000,3.810000,3.790000
1751195946.910400,3.790000,3.800000,3.800000,3.810000,3.810000,3.800000,3.810000,3.790000
1751195946.921700,3.790000,3.790000,3.790000,3.800000,3.800000,3.800000,3.800000,3.790000
1751195946.940750,3.790000,3.790000,3.790000,3.800000,3.800000,3.800000,3.800000,3.780000
1751195946.952050,3.780000,3.790000,3.780000,3.790000,3.790000,3.800000,3.790000,3.780000
1751195946.963350,3.780000,3.780000,3.780000,3.790000,3.790000,3.790000,3.790000,3.780000
1751195946.974650,3.780000,3.780000,3.780000,3.790000,3.790000,3.790000,3.790000,3.770000
1751195946.993600,3.780000,3.780000,3.780000,3.790000,3.790000,3.790000,3.790000,3.770000
1751195947.004900,3.780000,3.780000,3.780000,3.790000,3.790000,3.790000,3.790000,3.770000
1751195947.016250,3.770000,3.780000,3.770000,3.780000,3.790000,3.780000,3.790000,3.770000
1751195947.027550,3.770000,3.770000,3.770000,3.780000,3.780000,3.780000,3.780000,3.770000
1751195947.046450,3.770000,3.770000,3.770000,3.780000,3.780000,3.780000,3.780000,3.760000
1751195947.057750,3.770000,3.770000,3.770000,3.780000,3.780000,3.780000,3.780000,3.760000
1751195947.069050,3.770000,3.770000,3.770000,3.780000,3.780000,3.780000,3.780000,3.760000
1751195947.080400,3.770000,3.770000,3.770000,3.780000,3.780000,3.780000,3.780000,3.760000
1751195947.099450,3.770000,3.770000,3.770000,3.780000,3.780000,3.780000,3.780000,3.760000
1751195947.110750,3.760000,3.770000,3.760000,3.770000,3.780000,3.770000,3.780000,3.760000
1751195947.122050,3.760000,3.760000,3.760000,3.770000,3.770000,3.770000,3.770000,3.760000
1751195947.141100,3.760000,3.760000,3.760000,3.770000,3.770000,3.770000,3.770000,3.750000
1751195947.152450,3.760000,3.760000,3.760000,3.760000,3.770000,3.760000,3.770000,3.750000
1751195947.163750,3.750000,3.760000,3.760000,3.760000,3.770000,3.760000,3.770000,3.750000
1751195947.175050,3.750000,3.760000,3.760000,3.760000,3.770000,3.760000,3.760000,3.750000
1751195947.194000,3.800000,3.810000,3.800000,3.810000,3.810000,3.810000,3.810000,3.790000
1751195947.205300,3.820000,3.820000,3.820000,3.830000,3.830000,3.830000,3.830000,3.810000
1751195947.216600,3.810000,3.820000,3.810000,3.820000,3.820000,3.820000,3.830000,3.810000
1751195947.227850,3.800000,3.800000,3.800000,3.810000,3.810000,3.810000,3.810000,3.790000
1751195947.246750,3.830000,3.830000,3.830000,3.830000,3.840000,3.830000,3.830000,3.810000
1751195947.258050,3.830000,3.840000,3.840000,3.840000,3.850000,3.840000,3.850000,3.820000
1751195947.269300,3.830000,3.830000,3.830000,3.840000,3.840000,3.840000,3.840000,3.820000
1751195947.280600,3.820000,3.830000,3.820000,3.830000,3.830000,3.830000,3.830000,3.810000
1751195947.299350,3.830000,3.840000,3.830000,3.840000,3.840000,3.840000,3.840000,3.820000
1751195947.310650,3.840000,3.840000,3.840000,3.850000,3.850000,3.850000,3.850000,3.820000
1751195947.321950,3.840000,3.840000,3.840000,3.850000,3.850000,3.850000,3.850000,3.830000
1751195947.340650,3.840000,3.850000,3.850000,3.850000,3.850000,3.850000,3.850000,3.830000
1751195947.352000,3.850000,3.850000,3.850000,3.860000,3.860000,3.860000,3.860000,3.840000
1751195947.363300,3.850000,3.850000,3.850000,3.860000,3.860000,3.860000,3.860000,3.840000
1751195947.374550,3.850000,3.860000,3.850000,3.860000,3.860000,3.860000,3.860000,3.840000
1751195947.393200,3.850000,3.860000,3.860000,3.860000,3.870000,3.860000,3.870000,3.840000
1751195947.404500,3.850000,3.860000,3.860000,3.860000,3.870000,3.870000,3.870000,3.840000
1751195947.415750,3.860000,3.860000,3.860000,3.870000,3.870000,3.870000,3.870000,3.840000
1751195947.427050,3.860000,3.860000,3.860000,3.870000,3.870000,3.870000,3.870000,3.840000
1751195947.445700,3.850000,3.860000,3.860000,3.860000,3.870000,3.860000,3.870000,3.840000
1751195947.457000,3.850000,3.860000,3.860000,3.870000,3.870000,3.870000,3.870000,3.840000
1751195947.468250,3.860000,3.860000,3.860000,3.860000,3.870000,3.870000,3.870000,3.840000
1751195947.479600,3.860000,3.860000,3.860000,3.860000,3.870000,3.870000,3.870000,3.840000
1751195947.498300,3.850000,3.860000,3.850000,3.860000,3.860000,3.860000,3.860000,3.840000
1751195947.509600,3.850000,3.860000,3.850000,3.860000,3.860000,3.860000,3.860000,3.840000
1751195947.520900,3.850000,3.860000,3.850000,3.860000,3.860000,3.860000,3.860000,3.840000
1751195947.539650,3.850000,3.850000,3.850000,3.860000,3.860000,3.860000,3.860000,3.840000
1751195947.550950,3.850000,3.850000,3.850000,3.860000,3.860000,3.860000,3.860000,3.840000
1751195947.562250,3.850000,3.850000,3.850000,3.860000,3.860000,3.860000,3.860000,3.840000
1751195947.573550,3.850000,3.850000,3.850000,3.860000,3.860000,3.860000,3.860000,3.840000
1751195947.592200,3.840000,3.850000,3.840000,3.850000,3.850000,3.850000,3.850000,3.830000
1751195947.603450,3.840000,3.850000,3.850000,3.850000,3.850000,3.850000,3.850000,3.830000
1751195947.614750,3.840000,3.850000,3.850000,3.850000,3.850000,3.850000,3.850000,3.830000
1751195947.626050,3.840000,3.850000,3.840000,3.850000,3.850000,3.850000,3.850000,3.830000
1751195947.644700,3.840000,3.840000,3.840000,3.850000,3.850000,3.850000,3.850000,3.830000
1751195947.656000,3.840000,3.840000,3.840000,3.850000,3.850000,3.850000,3.850000,3.830000
1751195947.667250,3.840000,3.840000,3.840000,3.850000,3.850000,3.850000,3.850000,3.830000
1751195947.678550,3.840000,3.840000,3.840000,3.850000,3.850000,3.850000,3.850000,3.830000
1751195947.697200,3.830000,3.840000,3.840000,3.840000,3.850000,3.850000,3.850000,3.820000
1751195947.708500,3.840000,3.840000,3.840000,3.850000,3.850000,3.850000,3.850000,3.830000
1751195947.719800,3.830000,3.840000,3.840000,3.840000,3.850000,3.840000,3.850000,3.820000
1751195947.731100,3.830000,3.840000,3.840000,3.840000,3.850000,3.850000,3.850000,3.820000
1751195947.749850,3.830000,3.840000,3.830000,3.840000,3.840000,3.840000,3.840000,3.820000
1751195947.761100,3.830000,3.840000,3.830000,3.840000,3.840000,3.840000,3.840000,3.820000
1751195947.772450,3.830000,3.830000,3.830000,3.840000,3.840000,3.840000,3.840000,3.820000
1751195947.791150,3.830000,3.830000,3.830000,3.840000,3.840000,3.840000,3.840000,3.820000
1751195947.802450,3.830000,3.830000,3.830000,3.840000,3.840000,3.840000,3.840000,3.820000
1751195947.813750,3.830000,3.830000,3.830000,3.840000,3.840000,3.840000,3.840000,3.820000
1751195947.825000,3.830000,3.830000,3.830000,3.840000,3.840000,3.840000,3.840000,3.820000
1751195947.843650,3.830000,3.830000,3.830000,3.840000,3.840000,3.840000,3.840000,3.820000
1751195947.854950,3.830000,3.830000,3.830000,3.840000,3.840000,3.840000,3.840000,3.820000
1751195947.866200,3.830000,3.830000,3.830000,3.840000,3.840000,3.840000,3.840000,3.820000
1751195947.877550,3.830000,3.830000,3.830000,3.840000,3.840000,3.840000,3.840000,3.820000
1751195947.896200,3.830000,3.830000,3.830000,3.830000,3.840000,3.830000,3.840000,3.820000
1751195947.907450,3.820000,3.830000,3.830000,3.830000,3.840000,3.830000,3.830000,3.810000
1751195947.918750,3.820000,3.830000,3.820000,3.830000,3.830000,3.830000,3.830000,3.810000
1751195947.948700,3.820000,3.830000,3.820000,3.830000,3.830000,3.830000,3.830000,3.810000
1751195947.960000,3.820000,3.830000,3.820000,3.830000,3.830000,3.830000,3.830000,3.810000
1751195947.971300,3.820000,3.830000,3.820000,3.830000,3.830000,3.830000,3.830000,3.810000
1751195948.001150,3.820000,3.820000,3.820000,3.830000,3.830000,3.830000,3.830000,3.810000
1751195948.012400,3.820000,3.820000,3.820000,3.830000,3.830000,3.830000,3.830000,3.810000
1751195948.023700,3.810000,3.820000,3.820000,3.830000,3.830000,3.830000,3.830000,3.810000
1751195948.042350,3.810000,3.810000,3.810000,3.820000,3.820000,3.820000,3.820000,3.800000
1751195948.053700,3.810000,3.810000,3.810000,3.820000,3.820000,3.820000,3.820000,3.800000
1751195948.064950,3.810000,3.810000,3.810000,3.820000,3.820000,3.820000,3.820000,3.800000
1751195948.076250,3.810000,3.810000,3.810000,3.820000,3.820000,3.820000,3.820000,3.800000
1751195948.094950,3.810000,3.820000,3.810000,3.820000,3.820000,3.820000,3.820000,3.800000
1751195948.106250,3.810000,3.820000,3.810000,3.820000,3.820000,3.820000,3.820000,3.800000
1751195948.117550,3.810000,3.810000,3.810000,3.820000,3.820000,3.820000,3.820000,3.800000
1751195948.128850,3.810000,3.810000,3.810000,3.820000,3.820000,3.820000,3.820000,3.800000
1751195948.147600,3.810000,3.810000,3.810000,3.820000,3.820000,3.820000,3.820000,3.800000
1751195948.158900,3.800000,3.810000,3.810000,3.810000,3.820000,3.810000,3.820000,3.800000
1751195948.181250,3.800000,3.810000,3.800000,3.810000,3.810000,3.810000,3.810000,3.790000
1751195948.211250,3.800000,3.810000,3.800000,3.810000,3.810000,3.810000,3.810000,3.800000
1751195948.222550,3.800000,3.810000,3.810000,3.810000,3.820000,3.810000,3.820000,3.800000
1751195948.241200,3.810000,3.810000,3.810000,3.820000,3.820000,3.820000,3.820000,3.800000
1751195948.252550,3.800000,3.810000,3.810000,3.820000,3.820000,3.820000,3.820000,3.800000
1751195948.263850,3.800000,3.810000,3.810000,3.810000,3.820000,3.810000,3.810000,3.800000
1751195948.275150,3.800000,3.810000,3.800000,3.810000,3.810000,3.810000,3.810000,3.790000
1751195948.293950,3.800000,3.800000,3.800000,3.810000,3.810000,3.810000,3.810000,3.790000
1751195948.305250,3.800000,3.800000,3.800000,3.810000,3.810000,3.810000,3.810000,3.790000
1751195948.316600,3.800000,3.800000,3.800000,3.810000,3.810000,3.810000,3.810000,3.790000
1751195948.327900,3.800000,3.800000,3.800000,3.810000,3.810000,3.810000,3.810000,3.790000
1751195948.346750,3.800000,3.800000,3.800000,3.800000,3.810000,3.800000,3.810000,3.790000
1751195948.358050,3.800000,3.800000,3.800000,3.810000,3.810000,3.810000,3.810000,3.790000
1751195948.369350,3.800000,3.800000,3.800000,3.810000,3.810000,3.810000,3.810000,3.790000
1751195948.380700,3.800000,3.800000,3.800000,3.810000,3.810000,3.810000,3.810000,3.790000
1751195948.399650,3.790000,3.800000,3.800000,3.800000,3.810000,3.800000,3.810000,3.790000
1751195948.411000,3.790000,3.800000,3.790000,3.800000,3.810000,3.800000,3.800000,3.790000
1751195948.422250,3.790000,3.800000,3.790000,3.800000,3.810000,3.800000,3.800000,3.790000
1751195948.441300,3.790000,3.790000,3.790000,3.800000,3.800000,3.800000,3.800000,3.780000
1751195948.452600,3.790000,3.790000,3.790000,3.790000,3.800000,3.790000,3.800000,3.780000
1751195948.463900,3.780000,3.790000,3.780000,3.790000,3.800000,3.790000,3.800000,3.780000
1751195948.475200,3.780000,3.790000,3.780000,3.790000,3.790000,3.790000,3.790000,3.780000
1751195948.494150,3.780000,3.790000,3.780000,3.790000,3.790000,3.790000,3.790000,3.780000
1751195948.505450,3.780000,3.790000,3.780000,3.790000,3.800000,3.790000,3.790000,3.780000
1751195948.516750,3.780000,3.790000,3.780000,3.790000,3.790000,3.790000,3.790000,3.780000
1751195948.528100,3.780000,3.790000,3.780000,3.790000,3.790000,3.790000,3.790000,3.780000
1751195948.547050,3.780000,3.780000,3.780000,3.790000,3.790000,3.790000,3.790000,3.770000
1751195948.558300,3.780000,3.780000,3.780000,3.790000,3.790000,3.790000,3.790000,3.770000
1751195948.569650,3.780000,3.780000,3.780000,3.790000,3.790000,3.790000,3.790000,3.770000
1751195948.580950,3.780000,3.780000,3.780000,3.790000,3.790000,3.790000,3.790000,3.770000
1751195948.611100,3.780000,3.780000,3.780000,3.790000,3.790000,3.790000,3.790000,3.770000
1751195948.622400,3.780000,3.780000,3.780000,3.790000,3.790000,3.790000,3.790000,3.770000
1751195948.641250,3.780000,3.780000,3.780000,3.790000,3.790000,3.790000,3.790000,3.770000
1751195948.652550,3.780000,3.780000,3.780000,3.790000,3.790000,3.790000,3.790000,3.770000
1751195948.663850,3.780000,3.780000,3.780000,3.780000,3.790000,3.780000,3.790000,3.770000
1751195948.675150,3.770000,3.780000,3.780000,3.780000,3.790000,3.780000,3.790000,3.770000
1751195948.694100,3.770000,3.780000,3.770000,3.780000,3.790000,3.780000,3.780000,3.770000
1751195948.705400,3.770000,3.780000,3.770000,3.780000,3.780000,3.780000,3.780000,3.770000
1751195948.716700,3.770000,3.770000,3.770000,3.780000,3.780000,3.780000,3.780000,3.770000
1751195948.728050,3.770000,3.770000,3.770000,3.780000,3.780000,3.780000,3.780000,3.760000
1751195948.746950,3.770000,3.770000,3.770000,3.780000,3.780000,3.780000,3.780000,3.760000
1751195948.758250,3.770000,3.770000,3.770000,3.780000,3.780000,3.780000,3.780000,3.760000
1751195948.769550,3.770000,3.770000,3.770000,3.780000,3.780000,3.780000,3.780000,3.760000
1751195948.780850,3.770000,3.780000,3.770000,3.780000,3.780000,3.780000,3.780000,3.760000
1751195948.799950,3.770000,3.770000,3.770000,3.780000,3.780000,3.780000,3.780000,3.760000
1751195948.811200,3.770000,3.770000,3.770000,3.780000,3.780000,3.780000,3.780000,3.760000
1751195948.822550,3.770000,3.770000,3.770000,3.780000,3.780000,3.780000,3.780000,3.760000
1751195948.841500,3.760000,3.770000,3.770000,3.770000,3.780000,3.770000,3.780000,3.760000
1751195948.852800,3.760000,3.770000,3.760000,3.770000,3.780000,3.770000,3.780000,3.760000
1751195948.864100,3.770000,3.770000,3.770000,3.780000,3.780000,3.780000,3.780000,3.760000
1751195948.875450,3.760000,3.770000,3.760000,3.770000,3.780000,3.770000,3.780000,3.760000
1751195948.894400,3.760000,3.760000,3.760000,3.770000,3.770000,3.770000,3.770000,3.760000
1751195948.905650,3.760000,3.760000,3.760000,3.770000,3.770000,3.770000,3.770000,3.750000
1751195948.917000,3.750000,3.760000,3.760000,3.760000,3.770000,3.770000,3.770000,3.750000
1751195948.928300,3.750000,3.760000,3.750000,3.760000,3.760000,3.760000,3.760000,3.750000
1751195948.947250,3.750000,3.750000,3.750000,3.760000,3.760000,3.760000,3.760000,3.740000
1751195948.958550,3.750000,3.750000,3.750000,3.760000,3.760000,3.760000,3.760000,3.740000
1751195948.969850,3.750000,3.750000,3.750000,3.760000,3.760000,3.760000,3.760000,3.740000
1751195948.981150,3.760000,3.760000,3.760000,3.760000,3.770000,3.760000,3.760000,3.750000
1751195949.011300,3.760000,3.760000,3.760000,3.770000,3.770000,3.770000,3.770000,3.750000
1751195949.022600,3.760000,3.760000,3.760000,3.770000,3.770000,3.770000,3.770000,3.750000
1751195949.041550,3.750000,3.760000,3.760000,3.760000,3.770000,3.760000,3.760000,3.750000
1751195949.052900,3.750000,3.760000,3.750000,3.760000,3.760000,3.760000,3.760000,3.750000
1751195949.064200,3.750000,3.750000,3.750000,3.760000,3.760000,3.760000,3.760000,3.740000
1751195949.075500,3.740000,3.750000,3.740000,3.750000,3.760000,3.750000,3.750000,3.740000
1751195949.094450,3.730000,3.740000,3.740000,3.750000,3.750000,3.740000,3.750000,3.730000
1751195949.105750,3.740000,3.740000,3.740000,3.750000,3.750000,3.750000,3.750000,3.730000
1751195949.117050,3.740000,3.740000,3.740000,3.750000,3.750000,3.750000,3.750000,3.730000
1751195949.128350,3.730000,3.730000,3.730000,3.740000,3.740000,3.740000,3.740000,3.730000
1751195949.147300,3.730000,3.730000,3.730000,3.740000,3.740000,3.740000,3.740000,3.720000
1751195949.158550,3.730000,3.730000,3.730000,3.740000,3.740000,3.740000,3.740000,3.720000
1751195949.169850,3.720000,3.730000,3.730000,3.730000,3.740000,3.730000,3.730000,3.720000
1751195949.181150,3.730000,3.730000,3.730000,3.740000,3.740000,3.740000,3.740000,3.720000
1751195949.211250,3.720000,3.730000,3.720000,3.730000,3.740000,3.730000,3.740000,3.720000
1751195949.222500,3.720000,3.730000,3.720000,3.730000,3.730000,3.730000,3.730000,3.720000
1751195949.241250,3.730000,3.730000,3.730000,3.740000,3.740000,3.740000,3.740000,3.720000
1751195949.252550,3.730000,3.740000,3.730000,3.740000,3.740000,3.740000,3.740000,3.730000
1751195949.263850,3.740000,3.740000,3.740000,3.750000,3.750000,3.750000,3.750000,3.730000
1751195949.275200,3.740000,3.740000,3.740000,3.750000,3.750000,3.750000,3.750000,3.740000
1751195949.294100,3.740000,3.740000,3.740000,3.750000,3.750000,3.750000,3.750000,3.740000
1751195949.305400,3.740000,3.740000,3.740000,3.750000,3.750000,3.750000,3.750000,3.730000
1751195949.316700,3.730000,3.740000,3.740000,3.750000,3.750000,3.750000,3.750000,3.730000
1751195949.328050,3.740000,3.740000,3.730000,3.740000,3.740000,3.740000,3.750000,3.730000
1751195949.346950,3.730000,3.740000,3.730000,3.740000,3.750000,3.740000,3.750000,3.730000
1751195949.358250,3.730000,3.740000,3.730000,3.750000,3.740000,3.740000,3.740000,3.730000
1751195949.369550,3.730000,3.740000,3.730000,3.740000,3.740000,3.740000,3.740000,3.730000
1751195949.380850,3.730000,3.730000,3.730000,3.740000,3.740000,3.740000,3.740000,3.730000
1751195949.399850,3.730000,3.730000,3.730000,3.740000,3.740000,3.740000,3.740000,3.730000
1751195949.411150,3.730000,3.740000,3.740000,3.740000,3.750000,3.740000,3.740000,3.730000
1751195949.422450,3.730000,3.740000,3.730000,3.740000,3.750000,3.740000,3.750000,3.730000
1751195949.441250,3.730000,3.730000,3.730000,3.740000,3.740000,3.740000,3.740000,3.730000
1751195949.452600,3.720000,3.730000,3.720000,3.730000,3.740000,3.730000,3.740000,3.720000
1751195949.463850,3.720000,3.720000,3.720000,3.730000,3.730000,3.730000,3.730000,3.720000
1751195949.475150,3.710000,3.720000,3.710000,3.720000,3.730000,3.720000,3.730000,3.710000
1751195949.493850,3.710000,3.720000,3.710000,3.720000,3.730000,3.720000,3.720000,3.710000
1751195949.505200,3.710000,3.720000,3.710000,3.720000,3.730000,3.720000,3.720000,3.710000
1751195949.516450,3.710000,3.720000,3.720000,3.730000,3.730000,3.720000,3.730000,3.710000
1751195949.527750,3.720000,3.720000,3.720000,3.730000,3.730000,3.730000,3.730000,3.710000
1751195949.546500,3.720000,3.720000,3.720000,3.730000,3.730000,3.730000,3.730000,3.720000
1751195949.557800,3.730000,3.730000,3.730000,3.740000,3.740000,3.730000,3.740000,3.720000
1751195949.569100,3.720000,3.730000,3.720000,3.730000,3.730000,3.730000,3.740000,3.720000
1751195949.580400,3.720000,3.720000,3.720000,3.730000,3.730000,3.730000,3.730000,3.720000
1751195949.599250,3.720000,3.720000,3.710000,3.730000,3.730000,3.720000,3.730000,3.710000
1751195949.610550,3.710000,3.710000,3.710000,3.720000,3.720000,3.720000,3.720000,3.710000
1751195949.621850,3.700000,3.710000,3.700000,3.710000,3.710000,3.710000,3.710000,3.700000
1751195949.640650,3.700000,3.710000,3.700000,3.710000,3.710000,3.710000,3.710000,3.700000
1751195949.651900,3.710000,3.710000,3.710000,3.720000,3.720000,3.720000,3.720000,3.700000
1751195949.663200,3.710000,3.710000,3.710000,3.720000,3.720000,3.720000,3.720000,3.700000
1751195949.674500,3.700000,3.710000,3.700000,3.710000,3.710000,3.710000,3.710000,3.700000
1751195949.693250,3.710000,3.710000,3.710000,3.720000,3.720000,3.720000,3.720000,3.710000
1751195949.704550,3.710000,3.710000,3.710000,3.720000,3.720000,3.720000,3.720000,3.700000
1751195949.715800,3.710000,3.710000,3.710000,3.720000,3.720000,3.720000,3.720000,3.700000
1751195949.727150,3.700000,3.710000,3.710000,3.710000,3.720000,3.710000,3.720000,3.700000
1751195949.745800,3.720000,3.720000,3.720000,3.730000,3.730000,3.730000,3.730000,3.710000
1751195949.757100,3.700000,3.710000,3.710000,3.720000,3.720000,3.720000,3.720000,3.710000
1751195949.768350,3.680000,3.690000,3.690000,3.700000,3.700000,3.690000,3.700000,3.680000
1751195949.779650,3.680000,3.680000,3.680000,3.690000,3.690000,3.690000,3.690000,3.670000
1751195949.798300,3.700000,3.700000,3.700000,3.710000,3.710000,3.700000,3.710000,3.690000
1751195949.809600,3.710000,3.710000,3.710000,3.720000,3.720000,3.720000,3.720000,3.710000
1751195949.820900,3.710000,3.710000,3.710000,3.720000,3.720000,3.720000,3.720000,3.710000
1751195949.839650,3.700000,3.700000,3.700000,3.710000,3.710000,3.710000,3.710000,3.700000
1751195949.850950,3.700000,3.700000,3.700000,3.710000,3.710000,3.710000,3.710000,3.700000
1751195949.862250,3.710000,3.710000,3.710000,3.720000,3.720000,3.720000,3.720000,3.700000
1751195949.873550,3.720000,3.720000,3.720000,3.730000,3.730000,3.720000,3.730000,3.710000
1751195949.892300,3.730000,3.730000,3.730000,3.740000,3.740000,3.740000,3.740000,3.720000
1751195949.903600,3.720000,3.720000,3.720000,3.730000,3.730000,3.730000,3.730000,3.720000
1751195949.914850,3.710000,3.710000,3.710000,3.720000,3.720000,3.720000,3.720000,3.710000
1751195949.926200,3.710000,3.710000,3.710000,3.720000,3.720000,3.720000,3.720000,3.700000
1751195949.944850,3.720000,3.720000,3.720000,3.730000,3.730000,3.730000,3.730000,3.710000
1751195949.956150,3.730000,3.730000,3.730000,3.740000,3.740000,3.740000,3.740000,3.720000
1751195949.967450,3.730000,3.730000,3.730000,3.740000,3.740000,3.740000,3.740000,3.730000
1751195949.978750,3.730000,3.730000,3.730000,3.740000,3.740000,3.740000,3.740000,3.730000
1751195949.997650,3.730000,3.730000,3.730000,3.740000,3.740000,3.740000,3.740000,3.730000
1751195950.008950,3.730000,3.740000,3.730000,3.740000,3.740000,3.740000,3.740000,3.730000
1751195950.020300,3.740000,3.740000,3.740000,3.750000,3.750000,3.750000,3.750000,3.730000
1751195950.039350,3.740000,3.740000,3.740000,3.750000,3.750000,3.750000,3.750000,3.730000
1751195950.050650,3.740000,3.740000,3.740000,3.750000,3.750000,3.750000,3.750000,3.730000
1751195950.062000,3.750000,3.750000,3.750000,3.760000,3.760000,3.750000,3.760000,3.740000
1751195950.073250,3.750000,3.760000,3.750000,3.760000,3.760000,3.760000,3.760000,3.750000
1751195950.092200,3.750000,3.750000,3.750000,3.760000,3.760000,3.760000,3.760000,3.740000
1751195950.103550,3.750000,3.750000,3.750000,3.760000,3.760000,3.760000,3.760000,3.740000
1751195950.114850,3.750000,3.760000,3.750000,3.760000,3.760000,3.760000,3.760000,3.750000
1751195950.126150,3.750000,3.760000,3.750000,3.760000,3.760000,3.760000,3.760000,3.750000
1751195950.145100,3.750000,3.750000,3.750000,3.760000,3.760000,3.760000,3.760000,3.750000
1751195950.156350,3.750000,3.760000,3.750000,3.760000,3.760000,3.760000,3.760000,3.750000
1751195950.167700,3.750000,3.750000,3.750000,3.760000,3.760000,3.760000,3.760000,3.740000
1751195950.179000,3.750000,3.750000,3.750000,3.760000,3.760000,3.760000,3.760000,3.740000
1751195950.197950,3.750000,3.760000,3.750000,3.760000,3.770000,3.760000,3.760000,3.750000
1751195950.209250,3.760000,3.760000,3.760000,3.770000,3.770000,3.770000,3.770000,3.750000
1751195950.220550,3.760000,3.760000,3.760000,3.770000,3.770000,3.770000,3.770000,3.750000
1751195950.239600,3.760000,3.760000,3.760000,3.770000,3.770000,3.770000,3.770000,3.750000
1751195950.250900,3.760000,3.760000,3.760000,3.770000,3.770000,3.770000,3.770000,3.750000
1751195950.262250,3.760000,3.770000,3.760000,3.770000,3.770000,3.770000,3.770000,3.760000
1751195950.273550,3.760000,3.770000,3.770000,3.770000,3.780000,3.770000,3.770000,3.760000
1751195950.292600,3.770000,3.770000,3.770000,3.770000,3.780000,3.770000,3.780000,3.760000
1751195950.303900,3.770000,3.770000,3.770000,3.780000,3.780000,3.780000,3.780000,3.760000
1751195950.315200,3.770000,3.770000,3.770000,3.780000,3.780000,3.780000,3.780000,3.760000
1751195950.326500,3.770000,3.770000,3.770000,3.780000,3.780000,3.780000,3.780000,3.760000
1751195950.345450,3.770000,3.770000,3.770000,3.780000,3.780000,3.780000,3.780000,3.760000
1751195950.356700,3.770000,3.770000,3.770000,3.780000,3.780000,3.780000,3.780000,3.760000
1751195950.368050,3.770000,3.770000,3.770000,3.780000,3.780000,3.780000,3.780000,3.760000
1751195950.379350,3.770000,3.780000,3.770000,3.780000,3.780000,3.780000,3.780000,3.760000
1751195950.398300,3.770000,3.780000,3.770000,3.780000,3.780000,3.780000,3.780000,3.760000
1751195950.409650,3.770000,3.770000,3.770000,3.780000,3.780000,3.780000,3.780000,3.760000
1751195950.420950,3.770000,3.770000,3.770000,3.780000,3.780000,3.780000,3.780000,3.760000
1751195950.451050,3.780000,3.780000,3.780000,3.790000,3.790000,3.790000,3.790000,3.770000
1751195950.462350,3.780000,3.780000,3.780000,3.790000,3.790000,3.790000,3.790000,3.770000
1751195950.473650,3.780000,3.780000,3.780000,3.790000,3.790000,3.790000,3.790000,3.770000
1751195950.492750,3.780000,3.780000,3.780000,3.790000,3.790000,3.790000,3.790000,3.770000
1751195950.504050,3.780000,3.780000,3.780000,3.790000,3.790000,3.790000,3.790000,3.770000
1751195950.515350,3.780000,3.790000,3.780000,3.790000,3.790000,3.790000,3.790000,3.770000
1751195950.526650,3.780000,3.780000,3.780000,3.790000,3.790000,3.790000,3.790000,3.770000
1751195950.545600,3.780000,3.780000,3.780000,3.790000,3.790000,3.790000,3.790000,3.770000
1751195950.556900,3.780000,3.780000,3.780000,3.780000,3.790000,3.780000,3.790000,3.770000
1751195950.568200,3.780000,3.780000,3.780000,3.790000,3.790000,3.790000,3.790000,3.770000
1751195950.579550,3.780000,3.780000,3.780000,3.790000,3.790000,3.790000,3.790000,3.770000
1751195950.598600,3.780000,3.780000,3.780000,3.790000,3.790000,3.790000,3.790000,3.770000
1751195950.609900,3.780000,3.790000,3.780000,3.790000,3.790000,3.790000,3.790000,3.770000
1751195950.621200,3.780000,3.790000,3.780000,3.790000,3.790000,3.790000,3.790000,3.770000
1751195950.640300,3.790000,3.790000,3.790000,3.790000,3.800000,3.800000,3.800000,3.780000
1751195950.651600,3.790000,3.790000,3.790000,3.800000,3.800000,3.800000,3.800000,3.780000
1751195950.662950,3.790000,3.790000,3.790000,3.800000,3.800000,3.800000,3.800000,3.780000
1751195950.674200,3.790000,3.790000,3.790000,3.800000,3.800000,3.800000,3.800000,3.780000
1751195950.693250,3.790000,3.790000,3.790000,3.790000,3.800000,3.800000,3.800000,3.780000
1751195950.704600,3.790000,3.790000,3.790000,3.790000,3.800000,3.800000,3.800000,3.780000
1751195950.715900,3.790000,3.790000,3.790000,3.790000,3.800000,3.790000,3.800000,3.780000
1751195950.727200,3.790000,3.790000,3.790000,3.800000,3.800000,3.800000,3.800000,3.780000
